brand,model,year,price,mileage,fuel,location,color,source,crawl_date
Hyundai,Tucson 2.0,2025,800000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-30
Nissan,Kicks e-Power,2023,665000000,42000,Hybrid,TP.HCM,Trắng,bonbanh,2025-12-30
Mercedes,Benz GLS,2016,1550000000,90000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-30
2009,Aston,2009,3850000000,54790,Xăng,TP.HCM,Đỏ,bonbanh,2025-12-30
Mercedes,Benz C,2014,550000000,76000,Xăng,Bình Dương,Trắng,bonbanh,2025-12-30
Chevrolet,Colorado LT,2018,320000000,100000,Điện,Hà Nội,Trắng,bonbanh,2025-12-30
2016,LandRover,2016,1079000000,59000,Điện,TP.HCM,Trắng,bonbanh,2025-12-30
Toyota,Vios G,2023,468000000,27000,Xăng,TP.HCM,Đỏ,bonbanh,2025-12-30
Kia,Sonet Luxury,2023,515000000,16000,Xăng,TP.HCM,Đỏ,bonbanh,2025-12-30
Mitsubishi,Xpander Cross,2022,510000000,52000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-30
Chevrolet,Colorado LT,2019,399000000,105000,Điện,TP.HCM,Trắng,bonbanh,2025-12-30
BMW,Series,2007,185000000,0,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-30
Subaru,BRZ 2.4,2025,1599000000,0,Xăng,TP.HCM,Đen,bonbanh,2025-12-30
BMW,Series,2018,680000000,52000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-30
Hyundai,SantaFe Cao,2022,1145000000,50000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-30
Vinfast,Lux SA,2021,660000000,0,Điện,Hà Nội,Đỏ,bonbanh,2025-12-30
Chevrolet,Trailblazer LTZ,2018,550000000,90000,Điện,Hà Nội,Trắng,bonbanh,2025-12-30
Nissan,Sunny XV,2019,339000000,50000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-30
Ford,Ranger XLS,2021,485000000,70000,Dầu,Hà Nội,Đen,bonbanh,2025-12-30
Lexus,LX 600,2025,8840000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-30
Vinfast,VF8 Plus,2025,1199000000,0,Điện,TP.HCM,Trắng,bonbanh,2025-12-30
Toyota,Camry LE,2004,199000000,160000,Xăng,TP.HCM,Đen,bonbanh,2025-12-30
Porsche,Macan 2.0,2019,1990000000,47000,Xăng,Hà Nội,Đen,bonbanh,2025-12-30
Ford,Everest Titanium,2019,790000000,65000,Điện,Nghệ An,Xanh,bonbanh,2025-12-30
Toyota,Camry 2.0G,2021,825000000,56000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-30
Kia,Sorento DATH,2017,545000000,120000,Dầu,Bình Dương,Trắng,bonbanh,2025-12-30
Lexus,LM 300h,2020,4950000000,0,Điện,Hà Nội,Đen,bonbanh,2025-12-30
Ford,Mustang EcoBoost,2018,1780000000,26,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-30
BMW,X7 xDrive40i,2025,4550000000,0,Hybrid,TP.HCM,Đen,bonbanh,2025-12-30
Nissan,Kicks e-Power,2023,620000000,18000,Hybrid,Hà Nội,Đen,bonbanh,2025-12-30
2019,LandRover,2019,5199000000,60000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-30
Toyota,Prado VX,2021,2495000000,88000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-30
Ford,Ranger XLS,2025,655000000,0,Dầu,Hà Nội,Trắng,bonbanh,2025-12-30
Toyota,Innova 2.0E,2017,380000000,120000,Xăng,Hải Phòng,Bạc,bonbanh,2025-12-30
Kia,Optima 2.4,2016,450000000,48000,Xăng,Khác,Đỏ,bonbanh,2025-12-30
Hyundai,SantaFe Tiêu,2024,1100000000,2000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-30
Toyota,Raize G,2024,515000000,13000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-30
Lexus,IS 250,2009,540000000,85000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-30
Mercedes,Benz GLC,2023,2150000000,30000,Hybrid,Hà Nội,Đen,bonbanh,2025-12-30
Kia,Cerato 1.6,2021,439000000,50000,Xăng,Long An,Đỏ,bonbanh,2025-12-30
Volvo,XC90 Recharge,2021,2999000000,39000,Hybrid,Hà Nội,Đỏ,bonbanh,2025-12-30
Mercedes,Benz GLC,2021,1239000000,63000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-30
Mercedes,Benz GLC,2018,1029000000,50000,Xăng,Hà Nội,Đen,bonbanh,2025-12-30
Vinfast,Herio Green,2025,479000000,0,Điện,Hà Nội,Đỏ,bonbanh,2025-12-30
Lexus,LM 500h,2025,7530000000,0,Hybrid,Hà Nội,Đen,bonbanh,2025-12-30
BMW,X5 xDrive40i,2024,3789000000,7000,Xăng,Hà Nội,Đen,bonbanh,2025-12-30
Ford,Transit Standard,2017,440000000,200000,Dầu,TP.HCM,Đen,bonbanh,2025-12-30
Audi,A4 40,2020,1099000000,17600,Xăng,TP.HCM,Trắng,bonbanh,2025-12-30
Honda,HRV L,2018,485000000,90000,Xăng,Hà Nội,Xám,bonbanh,2025-12-30
Volkswagen,Tiguan 2.0,2016,556000000,70000,Điện,Hà Nội,Trắng,bonbanh,2025-12-30
Hyundai,Elantra 2.0,2020,459000000,40000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-30
2014,LandRover,2014,2289000000,86000,Xăng,Hà Nội,Đen,bonbanh,2025-12-30
Cadillac,CTS 2.0T,2015,1230000000,26000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-30
Mercedes,Benz GLC,2020,1150000000,50000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-30
Mercedes,Benz GLC,2022,1550000000,45000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-30
MG,ZS Standard,2023,425000000,50000,Xăng,Hà Nội,Đen,bonbanh,2025-12-30
Ford,Ranger Wildtrak,2018,585000000,0,Điện,Hà Nội,Cam,bonbanh,2025-12-30
Mercedes,Benz S,2020,4278000000,62999,Xăng,TP.HCM,Đen,bonbanh,2025-12-30
Mercedes,Benz GLC,2021,1579000000,41000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-30
Mitsubishi,Outlander 2.0,2022,650000000,60000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-30
Toyota,Prado LC250,2025,3480000000,0,Xăng,Hà Nội,Đen,bonbanh,2025-12-30
Ford,Transit Van,2023,720000000,62000,Dầu,TP.HCM,Bạc,bonbanh,2025-12-30
Hyundai,Creta Đặc,2025,623000000,100000,Xăng,Hà Nội,Đen,bonbanh,2025-12-30
