title,url,price_raw,info_raw,source,crawl_date
  Xe cũ 2019   Mercedes Benz C class C200 Exclusiv,https://bonbanh.com/oto,860 Triệu,"Xe cũ | 2019 | Mercedes Benz C class C200 Exclusive - 2019 | 860 Triệu | Hà Nội | Mã: 6580993 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 79,000 km ... | Mercedes Benz C200 Exclusive Sản xuất 2019 màu trắng nội đen Odo 7,9v km full lịch sử hãng Cam kết xe máy móc zin nguyên bản, ko otai nạn, ngập nước, check hãng toàn quốc ... | Liên hệ: | Thái Mẹc | 21 Phú Hựu - Long Biên Hà Nội | ĐT: 0928 299 999",bonbanh,2025-12-22
  Xe cũ 2015   LandRover Range Rover HSE 3.0 - 201,"https://bonbanh.com/oto/page,4",2 Tỷ 200 Triệu,"Xe cũ | 2015 | LandRover Range Rover HSE 3.0 - 2015 | 2 Tỷ 200 Triệu | TP HCM | Mã: 6490327 | *Xe nhập khẩu, màu trắng, máy xăng 3.0 L, số tự động, 5 chỗ , đã đi 60,000 km ... | Range Rover HSE 3.0 siêu nạp cho công suất 340 mã lực. Cả hai đều kết hợp với hộp số tự động 8 cấp, hệ dẫn động bốn bánh toàn thời gian, và có thể đạt tốc độ tối ... | Liên hệ: | Auto 568 Sài Gòn | 629 Phạm Văn Đồng, Hiệp Bình Chánh, Thủ Đức TP HCM | ĐT: 0922 356 789",bonbanh,2025-12-22
  Xe cũ 2024   Mitsubishi Xpander Cross 1.5 AT - 2,"https://bonbanh.com/oto/page,4",636 Triệu,"Xe cũ | 2024 | Mitsubishi Xpander Cross 1.5 AT - 2024 | 636 Triệu | Hà Nội | Mã: 6310020 | *Xe nhập khẩu, màu trắng, máy xăng 1.5 L, số tự động, 7 chỗ , đã đi 6,000 km ... | MỚI NHẤT VIỆT NAM! HƯNG NAM AUTO:Mitsubishi XPander CROSS-T12/2024,Đi cực ít 6.000 km,Xe Nhập khẩu,Cá nhân,Xe như mới,Màu Trắng,tự động 7 chỗ, full đồ chơi:Film cách nhiệt,Cam ... | Liên hệ: | Hưng Nam Auto | Số 5A-Nguyễn Văn Huyên-Cầu Giấy Hà Nội | ĐT: 0988 828 886",bonbanh,2025-12-22
  Xe mới 2025   VinFast Limo Green AT - 2025  704 ,"https://bonbanh.com/oto/page,4",704 Triệu,"Xe mới | 2025 | VinFast Limo Green AT - 2025 | 704 Triệu | Hà Nội | Mã: 6480274 | *Xe lắp ráp trong nước, màu đỏ, xe điện , số tự động, 7 chỗ ... | VINFAST LIMOGREEN màu Đỏ - Sẵn Xe Tại Kho - Giảm ngay 4% Giá Trị Xe - Giảm 15TR Đổi Xe Xăng Sang Điện - TẶNG 7,5TR VPoint ra biển HN - Hỗ trợ Trả Góp Tối đa 90% Giá Trị xe ls ... | Liên hệ: | Vinfast Long Biên | Tầng 1, TTTM Vincom Plaza Long Biên – Vinhomes Riverside, P. Phúc Lợi, ... Hà Nội | ĐT: 0868 898 683",bonbanh,2025-12-22
  Xe cũ 2025   VinFast VF5 Plus - 2025  450 Triệu ,"https://bonbanh.com/oto/page,4",450 Triệu,"Xe cũ | 2025 | VinFast VF5 Plus - 2025 | 450 Triệu | Hà Nội | Mã: 6565178 | *Xe lắp ráp trong nước, màu đỏ, xe điện , số tự động, 5 chỗ ... | P/s nếu lăn tăn quá về chất lượng xe hoặc cần trải nghiệm dài quá mời bác thuê trải nghiệm 800k/ngày hoặc thuê 15 triệu tháng Khuyến mại thêm 1. Bảo hiểm thân vỏ 1 ... | Liên hệ: | Nguyễn xuân Kết | B6a nam trung yên. Nguyễn chánh. Cầu giấy Hà Nội | ĐT: 0982 840 758",bonbanh,2025-12-22
  Xe cũ 2015   LandRover Range Rover HSE 3.0 - 201,"https://bonbanh.com/oto/page,4",2 Tỷ 200 Triệu,"Xe cũ | 2015 | LandRover Range Rover HSE 3.0 - 2015 | 2 Tỷ 200 Triệu | Hà Nội | Mã: 6521620 | *Xe nhập khẩu, màu trắng, máy xăng 3.0 L, số tự động, 5 chỗ , đã đi 60,000 km ... | Range Rover HSE 3.0 siêu nạp cho công suất 340 mã lực. Cả hai đều kết hợp với hộp số tự động 8 cấp, hệ dẫn động bốn bánh toàn thời gian, và có thể đạt tốc độ tối ... | Liên hệ: | Auto 568 | 368 Võ Chí Công, P.Tây Hồ Hà Nội | ĐT: 0979 878 889 - 0911 356 789",bonbanh,2025-12-22
  Xe cũ 2024   VinFast VF5 Plus - 2024  409 Triệu ,"https://bonbanh.com/oto/page,4",409 Triệu,"Xe cũ | 2024 | VinFast VF5 Plus - 2024 | 409 Triệu | Thanh Hóa | Mã: 6396759 | *Xe lắp ráp trong nước, màu vàng, xe điện , số tự động, 5 chỗ , đã đi 22,400 km ... | Bán Xe Chính Chủ Vinfast VF5 plus Sx 2024. 1 chủ từ mới tinh, odo chuẩn 2.3v km. Lốp theo xe cả dàn. Nội ngoại thất cực mới....bản mua pin,sạc miễn phí quá tiết kiệm Động cơ ... | Liên hệ: | Vinfast Thanh Hoá GF | 686 Nguyễn Chí Thanh, P. Hạc Thành Thanh Hóa | ĐT: 0981 678 989",bonbanh,2025-12-22
  Xe cũ 2009   Toyota Corolla altis 1.8G AT - 2009,"https://bonbanh.com/oto/page,5",275 Triệu,"Xe cũ | 2009 | Toyota Corolla altis 1.8G AT - 2009 | 275 Triệu | Hà Nội | Mã: 6310517 | *Xe lắp ráp trong nước, màu đen, máy xăng 1.8 L, số tự động, 5 chỗ , đã đi 160,000 km ... | auto trung sơn chào bán chiếc xe Cronal ATIS sản xuất và lăn bánh 2009 bản một.8G thân vỏ còn đẹp gầm bệ chắc chắn động cơ hộp số nguyên bản xe không tai Nạn thủy kích ... | Liên hệ: | Salon Ô tô Trung Sơn | 64 Miếu Thờ, Tiên Dược, Sóc Sơn Hà Nội | ĐT: 0985 052 236",bonbanh,2025-12-22
  Xe cũ 2018   Mercedes Benz GLC 300 4Matic - 2018,"https://bonbanh.com/oto/page,5",945 Triệu,"Xe cũ | 2018 | Mercedes Benz GLC 300 4Matic - 2018 | 945 Triệu | Hà Nội | Mã: 6587059 | *Xe lắp ráp trong nước, màu đỏ, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 60,000 km ... | Mercedes-Benz GLC300 4Matic sản xuất 2018 xe chạy 6vạn miles cực đẹp đã lên Màn hình Loa xoay Turbin ... xe đẹp căng không 1 lỗi nhỏ Cam kết chất bằng văn bản | Liên hệ: | Hoàng Văn Sơn | Villa 07 Khu Đô Thị Yên Hoà Cầu Giấy Hà Nội | ĐT: 0961 291 674",bonbanh,2025-12-22
  Xe cũ 2024   Mitsubishi Attrage 1.2 CVT - 2024  ,"https://bonbanh.com/oto/page,5",398 Triệu,"Xe cũ | 2024 | Mitsubishi Attrage 1.2 CVT - 2024 | 398 Triệu | Hà Nội | Mã: 6561494 | *Xe nhập khẩu, màu trắng, máy xăng 1.2 L, số tự động, 5 chỗ , đã đi 21,000 km ... | Attrage CVT 2024. Chạy 2v km. Máy số keo chỉ gầm bệ sơn xi nguyên bản. Lốp theo xe, sơ cua chưa hạ. Hỗ trợ bank. Trân trọng! | Liên hệ: | Mr Sơn | Hoàng Mai Hà Nội | ĐT: 0974 753 738",bonbanh,2025-12-22
  Xe cũ 2023   Kia Carnival Signature 2.2D - 2023 ,"https://bonbanh.com/oto/page,5",1 Tỷ 275 Triệu,"Xe cũ | 2023 | Kia Carnival Signature 2.2D - 2023 | 1 Tỷ 275 Triệu | Hà Nội | Mã: 6526443 | *Xe lắp ráp trong nước, màu xanh, máy dầu 2.2 L, số tự động, 7 chỗ , đã đi 43,000 km ... | Kia Carnival 2.2D Signature ️Sản xuất: 2023 ( Tên công ty xuất hoá đơn hơn 700 ) ️Số Tự Động ️Máy Dầu ODO: 43.000km ( Full lịch sử ) Màu: Xanh/Đen Biển: Tỉnh ✓ ... | Liên hệ: | Hà Nội Auto | 259 Phạm Văn Đồng, Bắc Từ Liêm Hà Nội | ĐT: 0927 996 888 - 0961 469 999",bonbanh,2025-12-22
  Xe mới 2025   Ford Everest Titanium Plus 2.0L 4x,"https://bonbanh.com/oto/page,5",1 Tỷ 320 Triệu,"Xe mới | 2025 | Ford Everest Titanium Plus 2.0L 4x4 AT - 2025 | 1 Tỷ 320 Triệu | Hà Nội | Mã: 6508366 | *Xe nhập khẩu, màu đỏ, máy dầu 2.0 L, số tự động, 7 chỗ ... | FORD EVEREST TITANIUM+ 2.0L 4X4 10AT(BẢN FULL) - Ngoại thất mạnh mẽ phong cách Cơ Bắp Mỹ - Tăng tối đa khoang hành khách và hành lý, thoải mái hơn khu vực để chân hàng ghế 2 và ... | Liên hệ: | Hà Nội Ford | Số 311-313 Trường Chinh, Q.Thanh Xuân Hà Nội | ĐT: 0962 521 663",bonbanh,2025-12-22
  Xe cũ 2016   Lexus LX 570 - 2016  5 Tỷ 180 Triệu,"https://bonbanh.com/oto/page,5",5 Tỷ 180 Triệu,"Xe cũ | 2016 | Lexus LX 570 - 2016 | 5 Tỷ 180 Triệu | Hà Nội | Mã: 6576789 | *Xe nhập khẩu, màu trắng, máy xăng 5.7 L, số tự động, 7 chỗ , đã đi 110,000 km ... | Lexus Lx570 nhập trung đông Sản xuất 2016 chạy 11 vạn km zin full lịch sử - Xe cam kết không đâm đụng, không ngập nước, bao check hãng toàn quốc. - Hỗ trợ sang tên đổi ... | Liên hệ: | Mr Lĩnh | Lô 5 C1 khu đô thị Yên Hoà - Cầu Giấy Hà Nội | ĐT: 0886 834 936",bonbanh,2025-12-22
  Xe mới 2025   Ford Territory Titanium X 1.5 AT -,"https://bonbanh.com/oto/page,5",826 Triệu,"Xe mới | 2025 | Ford Territory Titanium X 1.5 AT - 2025 | 826 Triệu | Hà Nội | Mã: 6571237 | *Xe lắp ráp trong nước, màu xanh, máy xăng 1.5 L, số tự động, 5 chỗ ... | Giá Territory Mới Quá Êm - KHUYẾN MÃI HẤP DẪN - SẴN GIAO NGAY Ford Territory Titanium X 1.5AT phiên bản mới Quý khách hàng nhanh tay liên hệ em nhận thông tin chính sách cụ thể từng ... | Liên hệ: | Mr Cường | Đống Đa Hà Nội | ĐT: 0888 682 633",bonbanh,2025-12-22
  Xe cũ 2023   Ford Territory Titanium X 1.5 AT - ,"https://bonbanh.com/oto/page,5",720 Triệu,"Xe cũ | 2023 | Ford Territory Titanium X 1.5 AT - 2023 | 720 Triệu | Hà Nội | Mã: 6583889 | *Xe lắp ráp trong nước, màu đen, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 59,000 km ... | Bán nhanh siêu phẩm teriotory 2023 Xe chất Giá thương lượng Xem xe Hà Nội | Liên hệ: | T&H Auto | 68 Phạm Tu ( đại lộ Chu Văn An ) Hà Nội | ĐT: 0705 882 222",bonbanh,2025-12-22
  Xe cũ 2022   VinFast Lux A 2.0 Tiêu chuẩn - 2022,"https://bonbanh.com/oto/page,5",570 Triệu,"Xe cũ | 2022 | VinFast Lux A 2.0 Tiêu chuẩn - 2022 | 570 Triệu | Hà Nội | Mã: 6587029 | *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 49,000 km ... | Lux A Base Trắng 2022 Odo: 4.9v km Xe đẹp đã lên nhiều đồ như phay Lazzang, Led nội thất, cam hành trình, dán kính, thảm sàn... Check test thoải mái trước khi mua | Liên hệ: | Auto 266 | 266 Nguyễn Xiển - Thanh Xuân Hà Nội | ĐT: 0941 418 888",bonbanh,2025-12-22
  Xe cũ 2012   Toyota Hiace 2.7 - 2012  300 Triệu ,"https://bonbanh.com/oto/page,5",300 Triệu,"Xe cũ | 2012 | Toyota Hiace 2.7 - 2012 | 300 Triệu | Hà Nội | Mã: 6567356 | *Xe nhập khẩu, màu bạc, máy xăng 2.7 L, số tay, 6 chỗ , đã đi 124,378 km ... | Xe nhập Nhật nguyên chiếc, đã cải tạo 6 chỗ tải van, niên hạn 2037. Tên chính chủ cửa hàng, an toàn pháp lí | Liên hệ: | Auto Hoàng Huy | Số nhà 18, Km 6, QL3, Cổ Loa, Đông Anh Hà Nội | ĐT: 0963 757 688 - 0971 854 266",bonbanh,2025-12-22
  Xe cũ 2011   Mazda 3 1.6 AT - 2011  260 Triệu   ,"https://bonbanh.com/oto/page,5",260 Triệu,"Xe cũ | 2011 | Mazda 3 1.6 AT - 2011 | 260 Triệu | TP HCM | Mã: 6578561 | *Xe nhập khẩu, màu xanh, máy xăng 1.6 L, số tự động, 5 chỗ ... | Mazda 3 đời 2011. Các công nghệ trên Mazda3 không quá đặc sắc nhưng vừa đủ dùng như hệ thống chống bó cứng phanh ABS, hai túi khí, hệ thống khoá chống trộm,.. Trang bị ... | Liên hệ: | Auto Phú Quý | 1055 Quốc lộ 1A, P.An Phú Đông, Q.12 TP HCM | ĐT: 0931 646 464",bonbanh,2025-12-22
  Xe cũ 2023   Honda HRV G - 2023  635 Triệu   Hà ,"https://bonbanh.com/oto/page,5",635 Triệu,"Xe cũ | 2023 | Honda HRV G - 2023 | 635 Triệu | Hà Nội | Mã: 6555944 | *Xe nhập khẩu, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 24,000 km ... | Siêu lướt HRV -G 2023 ( đăng ký 2024) 2 vạn km. Độ cam 360*, ghế da, cảm biến quanh xe , ốp bô thể thao đôi. Đèn led gầm. Tên tư nhân 1 chủ ( đã thu hồi biển số, khách có ... | Liên hệ: | Việt Hưng Auto | Ngã tư ô tô 1-5 thị trấn Đông Anh Hà Nội | ĐT: 0906 555 000",bonbanh,2025-12-22
  Xe cũ 2024   MG 5 1.5 MT - 2024  320 Triệu   Hà ,"https://bonbanh.com/oto/page,5",320 Triệu,"Xe cũ | 2024 | MG 5 1.5 MT - 2024 | 320 Triệu | Hà Nội | Mã: 6510263 | *Xe nhập khẩu, màu đen, máy xăng 1.5 L, số tay, 5 chỗ , đã đi 2,000 km ... | MG5 MT 2024 - đăng ký T7/2025 - 2000km zin cam kết k đâm đụng ngập nc xe bán trong hãng | Liên hệ: | MG Láng Hạ - Trung tâm xe ... | 46 Láng Hạ - Đống Đa Hà Nội | ĐT: 0367 162 203 - 0931 794 392",bonbanh,2025-12-22
  Xe cũ 2010   Toyota Innova G - 2010  215 Triệu  ,"https://bonbanh.com/oto/page,5",215 Triệu,"Xe cũ | 2010 | Toyota Innova G - 2010 | 215 Triệu | Hà Nội | Mã: 6503994 | *Xe lắp ráp trong nước, màu bạc, máy xăng 2.0 L, số tay, 8 chỗ , đã đi 140,000 km ... | Bán xe Toyota Innova sản xuất 2010 MT, odo 14 vạn. Trang bị cảm biến lùi, điều hòa 3 vùng độc lập, hệ thống phanh ABS, túi khí, gương kính chỉnh điện.... - Xe cam kết không ... | Liên hệ: | Sỹ Mai Auto | Km14+300 QL6 Ba la, Hà Đông Hà Nội | ĐT: 0769 999 555",bonbanh,2025-12-22
  Xe cũ 2015   Mitsubishi Outlander Sport 2.0 CVT ,"https://bonbanh.com/oto/page,5",430 Triệu,"Xe cũ | 2015 | Mitsubishi Outlander Sport 2.0 CVT Premium - 2015 | 430 Triệu | Hà Nội | Mã: 6350343 | *Xe nhập khẩu, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 140,000 km ... | Hạ giá thu Outlander Sport 2015 Odo 14v zin Mitsubishi Outlander Sport 2.0 CVT Premium 2015 là một mẫu xe crossover nhỏ gọn, được đánh giá cao về không gian nội thất tiện nghi, khả ... | Liên hệ: | Luxury Car | Số 17A Vũ Đức Thận, Long Biên Hà Nội | ĐT: 0943 545 555",bonbanh,2025-12-22
  Xe cũ 2009   Toyota Yaris 1.3 AT - 2009  215 Tri,"https://bonbanh.com/oto/page,5",215 Triệu,"Xe cũ | 2009 | Toyota Yaris 1.3 AT - 2009 | 215 Triệu | Hà Nội | Mã: 6584746 | *Xe nhập khẩu, màu đỏ, máy xăng 1.3 L, số tự động, 5 chỗ ... | TOYOTA YARIS NHẬP NHẬT – CHUẨN GỌN, TIẾT KIỆM, LÌ ĐÒN! Em Yaris đỏ tươi như son môi, sản xuất 2009, nhập nguyên chiếc Nhật Bản, máy móc êm ru, gầm chắc, điều hòa mát ... | Liên hệ: | Chị Mai | Vinhome Smart City, Tây Mỗ Hà Nội | ĐT: 0961 928 188",bonbanh,2025-12-22
  Xe cũ 2022   Toyota Alphard 2.4 AT - 2022  3 Tỷ ,"https://bonbanh.com/oto/page,5",3 Tỷ 568 Triệu,"Xe cũ | 2022 | Toyota Alphard 2.4 AT - 2022 | 3 Tỷ 568 Triệu | Hà Nội | Mã: 6580733 | *Xe nhập khẩu, màu trắng, máy xăng 2.4 L, số tự động, 7 chỗ ... | Toyota Alphard 2022 Trang bị: gói an toàn Toyota Safety Sense đầy đủ (cảnh báo tiền va chạm, giữ làn, đèn tự động), động cơ mạnh mẽ (2.4 Turbo hoặc Hybrid 2.5), nội thất sang ... | Liên hệ: | Nam Auto Car Care | 223 - 225 đường Âu Cơ, Phường Tây Hồ ,TP Hà Nội Hà Nội | ĐT: 0372 234 568",bonbanh,2025-12-22
  Xe cũ 2016   Chevrolet Colorado LT 2.5L 4x2 MT -,"https://bonbanh.com/oto/page,5",295 Triệu,"Xe cũ | 2016 | Chevrolet Colorado LT 2.5L 4x2 MT - 2016 | 295 Triệu | Quảng Ngãi | Mã: 6568253 | *Xe nhập khẩu, màu trắng, máy dầu 2.5 L, số tay, 5 chỗ , đã đi 182,000 km ... | Nhìn thấy mê con mắt Colorado 2016mt máy dầu 1 cầu mẫu mới. Xe Zin tuyệt đối, máy số keo chỉ nguyên zin. Xe full option: màng hình, cam hành trình, cam lùi, áp suất lốp, camera ... | Liên hệ: | Tuấn Auto | Ngã tư Thạch Trụ, Xã Lân Phong, Quảng Ngãi Quảng Ngãi | ĐT: 0944 438 917",bonbanh,2025-12-22
  Xe cũ 2021   Ford EcoSport Titanium 1.0 AT - 202,"https://bonbanh.com/oto/page,5",455 Triệu,"Xe cũ | 2021 | Ford EcoSport Titanium 1.0 AT - 2021 | 455 Triệu | Hà Giang | Mã: 6547187 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.0 L, số tự động, 5 chỗ , đã đi 65,000 km ... | ô tô Ánh Lý bán xe Ford Ecosport 1.0AT bản Titanium sản xuất 2021 Full Options cao cấp, 1 chủ từ đầu, biển tỉnh hồ sơ rút nhanh gọn. - Động cơ 1.0 Ecoboost Turbo mạnh mẽ – chạy ... | Liên hệ: | Ô tô Ánh Lý - CN Hà Giang | Tổ 18, Phường Nguyễn Trãi, TP Hà Giang Hà Giang | ĐT: 0965 170 888",bonbanh,2025-12-22
  Xe cũ 2018   Mercedes Benz E class E250 - 2018  ,"https://bonbanh.com/oto/page,5",1 Tỷ 20 Triệu,"Xe cũ | 2018 | Mercedes Benz E class E250 - 2018 | 1 Tỷ 20 Triệu | Hà Nội | Mã: 6542164 | *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 70,000 km ... | Mercedes E250 sx 2018 odo 7v km, 1 chủ từ đầu, lên cam360, sấy sưởi ghế, options miên man , màu trắng/nâu cực đẹp - Xe cam kết không đâm đụng, không ngập nước, bao check hãng ... | Liên hệ: | Boss Car | 68 Lê Văn Lương Hà Nội | ĐT: 0983 153 398",bonbanh,2025-12-22
  Xe cũ 2024   Toyota Raize G 1.0 CVT - 2024  510 ,"https://bonbanh.com/oto/page,6",510 Triệu,"Xe cũ | 2024 | Toyota Raize G 1.0 CVT - 2024 | 510 Triệu | Hà Nội | Mã: 6582929 | *Xe nhập khẩu, màu đỏ, máy xăng 1.0 L, số tự động, 5 chỗ , đã đi 1,800 km ... | Raize sx2024 màu đỏ nóc đen xe nhập Indo 1 chủ từ mới. Xe đi 1800km - 1800km chủ Hà nội. KO TAI NẠN KO NGẬP NƯỚC SƠN ZIN 99% bao check test lỗi tặng xe quý khách đi về luôn. | Liên hệ: | Pháp Vân | Tổ 10 Pháp Vân, Phường Hoàng Liệt Hà Nội | ĐT: 0847 655 555",bonbanh,2025-12-22
  Xe mới 2025   Ford Ranger Wildtrak 2.0L 4x4 AT -,"https://bonbanh.com/oto/page,6",810 Triệu,"Xe mới | 2025 | Ford Ranger Wildtrak 2.0L 4x4 AT - 2025 | 810 Triệu | Hà Nội | Mã: 6560915 | *Xe lắp ráp trong nước, màu cam, máy dầu 2.0 L, số tự động, 5 chỗ ... | Ford Ranger phiên bản mới ra mắt đã được nâng cấp toàn diện về thiết kế, công nghệ, tiện nghi, và khả năng vận hành. Xe có chiều dài cơ sở tăng 50 mm. - Đầu xe được ... | Liên hệ: | Thảo Nguyên | Đống Đa Hà Nội | ĐT: 0965 423 080",bonbanh,2025-12-22
  Xe mới 2025   Ford Ranger XLS 2.0L 4x2 AT - 2025,"https://bonbanh.com/oto/page,6",605 Triệu,"Xe mới | 2025 | Ford Ranger XLS 2.0L 4x2 AT - 2025 | 605 Triệu | Hà Nội | Mã: 6560862 | *Xe lắp ráp trong nước, màu trắng, máy dầu 2.0 L, số tự động, 5 chỗ ... | Ford Ranger XLS 2.0L 4x2 AT 2025 Xe sẵn đủ màu, giao ngay Cam kết giá tốt, cạnh tranh Hỗ trợ TG lãi suất tốt, thủ tục giải ngân nhanh Tư vấn tận tâm, tận tình Ford Ranger ... | Liên hệ: | Thảo Nguyên | Đống Đa Hà Nội | ĐT: 0965 423 080",bonbanh,2025-12-22
  Xe cũ 2020   Mercedes Benz S class S450L - 2020 ,"https://bonbanh.com/oto/page,6",2 Tỷ 339 Triệu,"Xe cũ | 2020 | Mercedes Benz S class S450L - 2020 | 2 Tỷ 339 Triệu | TP HCM | Mã: 6553944 | *Xe lắp ráp trong nước, màu trắng, máy xăng 3.0 L, số tự động, 5 chỗ , đã đi 58,888 km ... | Mercedes_S450L Model 2021. Odo 58,888 km ( Xe Dành Cho Tổng Tài ). Màu Trắng / nội thất đen. Động cơ V6 3.0L công suất 367 mã lực cực kỳ mạnh mẽ cùng hộp số 9 cấp. Xe trang ... | Liên hệ: | Phát Đạt Luxury Car | Số 1 Đường Số 13, KDC Phú Mỹ, P. Tân Mỹ (P. Phú Mỹ cũ), Q.7 TP HCM | ĐT: 0966 876 509",bonbanh,2025-12-22
  Xe cũ 2022   Mercedes Benz GLE Class GLE 53 4Mat,"https://bonbanh.com/oto/page,6",3 Tỷ 499 Triệu,"Xe cũ | 2022 | Mercedes Benz GLE Class GLE 53 4Matic+ Coupe AMG - 2022 | 3 Tỷ 499 Triệu | TP HCM | Mã: 6539152 | *Xe nhập khẩu, màu trắng, xe hybrid 3.0 L, số tự động, 5 chỗ , đã đi 32,000 km ... | MERCEDES GLE53 - Sản xuất : 2022 - Lăn bánh : 32.000 km Ai cần xin liên hệ theo số điện thoai. | Liên hệ: | Mr Phong La | Số 01 Lô E - Đường số 1 - KDC Phú Mỹ - Vạn Phát Hưng - P. Phú ... TP HCM | ĐT: 0909 909 109",bonbanh,2025-12-22
  Xe cũ 2019   Toyota Prado VX 2.7L - 2019  1 Tỷ 9,"https://bonbanh.com/oto/page,6",1 Tỷ 980 Triệu,"Xe cũ | 2019 | Toyota Prado VX 2.7L - 2019 | 1 Tỷ 980 Triệu | Hà Nội | Mã: 6538076 | *Xe nhập khẩu, màu đen, máy xăng 2.7 L, số tự động, 7 chỗ , đã đi 140,000 km ... | Xe Toyota Prado VX 2019 tên công ty xuất hoá đơn cực cao ( xuất được hơn 1,6 tỷ tiền VAT) cực lợi thế cho công ty hay doanh nghiệp mua về có hoá đơn VAT đầu vào. Xe công ty có ... | Liên hệ: | Toyota Sure Pháp Vân | Ngã ba Pháp Vân, Phường Hoàng Liệt, Quận Hoàng Mai Hà Nội | ĐT: 0941 885 555 - 0961 967 777",bonbanh,2025-12-22
  Xe cũ 2018   Mazda BT50 2.2L 4x4 MT - 2018  385 ,"https://bonbanh.com/oto/page,6",385 Triệu,"Xe cũ | 2018 | Mazda BT50 2.2L 4x4 MT - 2018 | 385 Triệu | Hà Nội | Mã: 6470735 | *Xe nhập khẩu, màu bạc, máy dầu 2.2 L, số tay, 5 chỗ , đã đi 90,000 km ... | BT50 2.2MT 4x4 sản xuất 2018 Đăng ký một chủ từ đầu 04/02/2020 nhập khẩu THÁI LAN, 2 CẦU, xe đẹp xuất sắc, chạy 9vạn, cam kết xe không đâm đụng, không ngập nước máy ... | Liên hệ: | Thuận Phát Auto | 299 Nguyễn Xiển - Thanh Xuân Hà Nội | ĐT: 0849 912 222 - 0983 558 006",bonbanh,2025-12-22
  Xe mới 2025   Hyundai Custin Tiêu Chuẩn 1.5T - 2,"https://bonbanh.com/oto/page,6",781 Triệu,"Xe mới | 2025 | Hyundai Custin Tiêu Chuẩn 1.5T - 2025 | 781 Triệu | Hà Nội | Mã: 6527048 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tự động, 7 chỗ ... | Hãng bán xe Hyundai Custin tiêu chuẩn 1.5T - Chiều dài 4.950 mm, rộng 1.850 mm, cao 1.725 mm và chiều dài cơ sở 3.055 - Xe trang bị động cơ 1.5 lít Turbo-GDi Gamma II (mã hiệu G4FS) có ... | Liên hệ: | Hyundai An Khánh - CN Lê ... | C24, Lô 1, KĐT Geleximco, Đường Lê Trọng Tấn, Q. Hà Đông Hà Nội | ĐT: 0862 798 969",bonbanh,2025-12-22
  Xe cũ 2022   Mazda CX 30 Premium 2.0 AT - 2022  ,"https://bonbanh.com/oto/page,6",630 Triệu,"Xe cũ | 2022 | Mazda CX 30 Premium 2.0 AT - 2022 | 630 Triệu | Hà Nội | Mã: 6540774 | *Xe nhập khẩu, màu đỏ, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 30,000 km ... | #Mazda_CX30_2022_Premium Tên tư nhân 1 chủ từ mới odo 3v zin Tình trạng nguyên bản keo chỉ máy số zin Không tai nạn ngập nước - Bao check test Hỗ trợ trả trước tối đa ... | Liên hệ: | Trung Tâm Xe Lướt Long Biên | 17 Vũ Đức Thận, Long Biên Hà Nội | ĐT: 0983 312 221 - 0979 656 866",bonbanh,2025-12-22
  Xe mới 2025   MG 5 1.5 MT - 2025  305 Triệu   Hà,"https://bonbanh.com/oto/page,6",305 Triệu,"Xe mới | 2025 | MG 5 1.5 MT - 2025 | 305 Triệu | Hà Nội | Mã: 6424042 | *Xe nhập khẩu, màu trắng, máy xăng 1.5 L, số tay, 5 chỗ ... | MG 5 MT- - Thiết kế thể thao, năng động - Nội thất rộng rãi - Trang bị hiện đại, tiện nghi - Động cơ vận hành êm ái - Công nghệ an toàn từ Châu Âu - Giá bán cạnh ... | Liên hệ: | MG Vạn Phúc | Vạn Phúc, Hà Đông Hà Nội | ĐT: 0987 530 357",bonbanh,2025-12-22
  Xe cũ 2022   Mercedes Benz GLS 450 4Matic - 2022,"https://bonbanh.com/oto/page,6",4 Tỷ 50 Triệu,"Xe cũ | 2022 | Mercedes Benz GLS 450 4Matic - 2022 | 4 Tỷ 50 Triệu | Hà Nội | Mã: 6587058 | *Xe nhập khẩu, màu xanh, máy xăng 3.0 L, số tự động, 7 chỗ , đã đi 46,000 km ... | Chính chủ bán GLS450 Xanh Ngọc Lục Bảo. Full lịch sử bảo dưỡng hãng. Xem xe tại Hà Nội. | Liên hệ: | Anh Tuấn | 448 Nguyễn Văn Cừ, Long Biên, Hà Nội. Hà Nội | ĐT: 0946 717 777",bonbanh,2025-12-22
