title,url,price_raw,info_raw,source,crawl_date
  Xe mới 2025   Isuzu Dmax Prestige 1.9L 4x2 MT - ,https://bonbanh.com/oto,572 Triệu,"Xe mới | 2025 | Isuzu Dmax Prestige 1.9L 4x2 MT - 2025 | 572 Triệu | TP HCM | Mã: 6394472 | *Xe nhập khẩu, màu trắng, máy dầu 1.9 L, số tay, 5 chỗ ... | Dmax số sàn 2025 nhập khẩu Thái Lan Kích thước tổng thể DxRxC(mm): 5280x1870x1785 Khoảng cách trục(mm): 3.125 _ khoảng cách trục càng lớn thì xe vận hành càng an toàn. Lòng thùng ... | Liên hệ: | Isuzu Vân Nam | 111/2 đường số 18, KP2, P.Bình Hưng Hoà, TP.HCM TP HCM | ĐT: 0901 435 495",bonbanh,2025-12-22
  Xe cũ 2014   LandRover Range Rover Autobiography,"https://bonbanh.com/oto/page,4",2 Tỷ 290 Triệu,"Xe cũ | 2014 | LandRover Range Rover Autobiography 5.0 - 2014 | 2 Tỷ 290 Triệu | Hà Nội | Mã: 6184385 | *Xe nhập khẩu, màu đen, máy xăng 5.0 L, số tự động, 4 chỗ , đã đi 86,000 km ... | AUTO CHỐT HÀ NỘI MỞ BÁN Nhập Team Nguyên Xe Mộc LandRover Range Rover Autobiography 5.0 sản xuất 2014 ĐEN//NÂU xe chạy được 8 vạn 6km cực mới nội thất mới tinh .xe đẹp không ... | Liên hệ: | Auto Chốt | 3 Căn VILLA 05 - 06 - 07 Lô C1 Khu đô thị Yên Hòa, Phường Yên Hòa, ... Hà Nội | ĐT: 0856 616 666 - 0852 029 999",bonbanh,2025-12-22
  Xe mới 2025   Toyota Land Cruiser 3.5 V6 - 2025 ,"https://bonbanh.com/oto/page,4",4 Tỷ 580 Triệu,"Xe mới | 2025 | Toyota Land Cruiser 3.5 V6 - 2025 | 4 Tỷ 580 Triệu | Hà Nội | Mã: 5981078 | *Xe nhập khẩu, màu trắng, máy xăng 3.4 L, số tự động, 7 chỗ ... | LAND CRUISER LC300 - Giao Ngay - Đen/Đen, Đen/Kem, Trắng/Kem, Trắng/Kem ===== Giá TỐT NHẤT Hà Nội ===== - Trả Góp 80% giá trị XE - Giao xe Toàn Quốc - Nhận lên Body Trung Đông chính ... | Liên hệ: | Bảo Tín | Hà Đông Hà Nội | ĐT: 0926 239 999",bonbanh,2025-12-22
  Xe mới 2025   Toyota Corolla Cross 1.8V - 2025  ,"https://bonbanh.com/oto/page,4",787 Triệu,"Xe mới | 2025 | Toyota Corolla Cross 1.8V - 2025 | 787 Triệu | Hà Nội | Mã: 5963478 | *Xe nhập khẩu, màu đen, máy xăng 1.8 L, số tự động, 5 chỗ ... | => Các tính năng mới nổi bật: - Màn hình giải trí - Màn hình đa thông tin - Mặt ca lăng Lexus thể thao - 2 màu nội thất ĐEN + ĐỎ - Hệ thống Toyota Safety Sense - Và nhiều ... | Liên hệ: | Cẩm Tú | 315 Trường Chinh, Phường Khương Mai, Quận Thanh Xuân Hà Nội | ĐT: 0965 564 265",bonbanh,2025-12-22
  Xe mới 2025   Hyundai Stargazer X Cao cấp 1.5 AT,"https://bonbanh.com/oto/page,4",534 Triệu,"Xe mới | 2025 | Hyundai Stargazer X Cao cấp 1.5 AT - 2025 | 534 Triệu | TP HCM | Mã: 5288238 | *Xe nhập khẩu, màu trắng, máy xăng 1.5 L, số tự động, 7 chỗ ... | Hyundai Stargazer X- phiên bản CAO CẤP - GIẢM GIÁ TIỀN MẶT HỖ TRỢ VAY NH 85%, trả trước 95tr nhận xe - Có nhiều màu KH lựa, xe giao ngay - Bảo hành 8 năm/120.000km LH để ... | Liên hệ: | Hyundai Gia Định - CN Phạm ... | 166 - 168 Phạm Văn Đồng, P. Hạnh Thông TP HCM | ĐT: 0906 308 488",bonbanh,2025-12-22
  Xe cũ 2011   Ford Fiesta S 1.6 AT - 2011  180 Tr,"https://bonbanh.com/oto/page,4",180 Triệu,"Xe cũ | 2011 | Ford Fiesta S 1.6 AT - 2011 | 180 Triệu | Hà Nội | Mã: 6581275 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.6 L, số tự động, 5 chỗ , đã đi 60,000 km ... | FORD FIESTA 2011 Chiếc Ford Fiesta sản xuất 2011, màu trắng nổi bật – trẻ trung, năng động, phù hợp cả đi phố lẫn đi xa. Thiết kế nhỏ gọn, tiết ... | Liên hệ: | Auto Long Phú | Long Phú, Hòa Thạch, Quốc Oai Hà Nội | ĐT: 0396 680 666",bonbanh,2025-12-22
  Xe cũ 2024   VinFast VF5 S - 2024  410 Triệu   N,"https://bonbanh.com/oto/page,4",410 Triệu,"Xe cũ | 2024 | VinFast VF5 S - 2024 | 410 Triệu | Nam Định | Mã: 6545433 | *Xe lắp ráp trong nước, màu đỏ, xe điện , số tự động, 5 chỗ , đã đi 8,000 km ... | Xe vf5 phiên bản mua pin xe đi ít cực mới đi có 8000km nguyên bảo hành | Liên hệ: | Huy Bình Auto | 350 Đặng Xuân Bảng, Nam Vân, TP Nam Định Nam Định | ĐT: 0946 215 866",bonbanh,2025-12-22
  Xe cũ 2022   Mazda 3 1.5L Deluxe - 2022  510 Tri,"https://bonbanh.com/oto/page,4",510 Triệu,"Xe cũ | 2022 | Mazda 3 1.5L Deluxe - 2022 | 510 Triệu | Hà Nội | Mã: 6510400 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 15,000 km ... | Cần bán Mazda3 1.5 bản deluxe năm sx,đk 2022 xe 1 chủ từ mới. Xe bác chủ đi hơi ít quá toàn để xe trong nhà xe chạy 1v5 km zin,(full lịch sử bảo duởng hãng)chủ đi rất giữ ... | Liên hệ: | Sàn Ô tô Thăng Long | Số 1A Nguyễn Văn Huyên, Cầu Giấy Hà Nội | ĐT: 0913 001 135",bonbanh,2025-12-22
  Xe cũ 2022   Kia K3 Luxury 1.6 AT - 2022  525 Tr,"https://bonbanh.com/oto/page,4",525 Triệu,"Xe cũ | 2022 | Kia K3 Luxury 1.6 AT - 2022 | 525 Triệu | Quảng Ninh | Mã: 6309708 | *Xe lắp ráp trong nước, màu xanh, máy xăng 1.6 L, số tự động, 5 chỗ , đã đi 40,000 km ... | . ✓ Sx 2022 , đăng kí 07/2022 ✓ Odo 40.000km ✓ Mới như trong hãng ✓ Bản 1.6 Luxury ✓ Đẹp xuất sắc + Cửa sổ trời + Ghế lái chỉnh điện + Màn hình Cảm ứng + ... | Liên hệ: | Auto Đông Sơn | Số 702, Ngã 3 Đường Mới, P. Hùng Thắng, TP. Hạ Long Quảng Ninh | ĐT: 0912 933 932",bonbanh,2025-12-22
  Xe cũ 2023   Ford Transit Van - 2023  720 Triệu ,"https://bonbanh.com/oto/page,5",720 Triệu,"Xe cũ | 2023 | Ford Transit Van - 2023 | 720 Triệu | TP HCM | Mã: 6554236 | *Xe lắp ráp trong nước, màu bạc, máy dầu 2.2 L, số tay, 2 chỗ , đã đi 62,000 km ... | TRANSIT VAN 3C 945KG (ko cấm giờ) ✓ Sản xuất và đăng ký: 04/2023 ✓Màu: Bạc ✓Số km: 62.000km ✓Bảo hành chính hãng 1 năm/20.000km ✓Phụ kiện đi kèm: - Rèm cửa - Lót ... | Liên hệ: | Đình Du | 39 Chế Lan Viên, P. Tây Thạnh, TP HCM | ĐT: 0963 773 338",bonbanh,2025-12-22
  Xe cũ 2019   Mercedes Benz C class C300 AMG - 20,"https://bonbanh.com/oto/page,5",939 Triệu,"Xe cũ | 2019 | Mercedes Benz C class C300 AMG - 2019 | 939 Triệu | TP HCM | Mã: 6516256 | *Xe lắp ráp trong nước, màu đỏ, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 52,000 km ... | - Mercedes C300 AMG một chủ mua mới từ hãng, đăng ký lần đầu năm 7/2020, xe đi giữ gìn rất cẩn thận, độ mới hoàn hảo. - Xe trang bị rất nhiều tính năng hiện đại : Cam ... | Liên hệ: | Trần Thái Sơn | 51 Đường Số 2, KDC Phú Mỹ, Phường Phú Mỹ, Quận 7 TP HCM | ĐT: 0988 952 262",bonbanh,2025-12-22
  Xe mới 2025   Honda CRV L - 2025  999 Triệu   Hà,"https://bonbanh.com/oto/page,5",999 Triệu,"Xe mới | 2025 | Honda CRV L - 2025 | 999 Triệu | Hà Nội | Mã: 6392328 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tự động, 7 chỗ ... | Những điểm nổi bật trên Honda CR-V mới: - Công nghệ hỗ trợ lái xe an toàn tiên tiến Honda SENSING - Camera quan sát làn đường - Sạc không dây tiện ... | Liên hệ: | Honda Ô Tô An Khánh | Km9a+800 Đại Lộ Thăng Long, An Khánh, Hoài Đức Hà Nội | ĐT: 0356 668 484 - 0362 313 031",bonbanh,2025-12-22
  Xe mới 2025   Honda BR V L - 2025  630 Triệu   H,"https://bonbanh.com/oto/page,5",630 Triệu,"Xe mới | 2025 | Honda BR V L - 2025 | 630 Triệu | Hà Nội | Mã: 6392481 | *Xe nhập khẩu, màu trắng, máy xăng 1.5 L, số tự động, 7 chỗ ... | Honda BRV L hoàn toàn mới - Chương trình khuyến mãi hot nhất trong tháng: Giảm tiền mặt, tặng phụ kiện, bảo hiểm,... - Hỗ trợ trả góp lãi suất ưu đãi, thủ tục nhanh ... | Liên hệ: | Honda Ô Tô An Khánh | Km9a+800 Đại Lộ Thăng Long, An Khánh, Hoài Đức Hà Nội | ĐT: 0356 668 484 - 0362 313 031",bonbanh,2025-12-22
  Xe cũ 2022   Hyundai Creta Đặc biệt 1.5 AT - 202,"https://bonbanh.com/oto/page,5",585 Triệu,"Xe cũ | 2022 | Hyundai Creta Đặc biệt 1.5 AT - 2022 | 585 Triệu | Vĩnh Phúc | Mã: 6578318 | *Xe nhập khẩu, màu đen, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 79,000 km ... | CẬP BẾN Hyundai Creta 1.5AT Đặc Biệt/ sản xuất 2022 / 1 chủ từ mới tinh/full ls bảo dưỡng hãng/ odo chuẩn 7.9v Km/nội ngoại thất siêu mới... Trang bị full option, phanh điện ... | Liên hệ: | Kiên Cường Auto Vĩnh Yên CS2 | 646 Đình Ấm - Khai Quang - Vĩnh Yên Vĩnh Phúc | ĐT: 0366 691 888",bonbanh,2025-12-22
  Xe cũ 2019   Mazda 3 1.5L Luxury - 2019  475 Tri,"https://bonbanh.com/oto/page,5",475 Triệu,"Xe cũ | 2019 | Mazda 3 1.5L Luxury - 2019 | 475 Triệu | Vĩnh Phúc | Mã: 6573017 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 94,000 km ... | CẬP BẾN Mazda3 1.5AT luxury sx 2019 Odo 9,4vkm/trang bị nhiều option ,ghế điện,phanh điện tử,màn hình giải trí, cam lùi,cảm biến,đèn bi, cam 360, màn hình zestech... Cam kết chất ... | Liên hệ: | Salon Ô Tô Kiên Cường Vĩnh ... | Chân cầu vượt Big C Vĩnh Yên Vĩnh Phúc | ĐT: 0986 388 922",bonbanh,2025-12-22
  Xe cũ 2023   VinFast VF8 Plus AWD - 2023  704 Tr,"https://bonbanh.com/oto/page,5",704 Triệu,"Xe cũ | 2023 | VinFast VF8 Plus AWD - 2023 | 704 Triệu | Hà Nội | Mã: 6537776 | *Xe lắp ráp trong nước, màu đỏ, xe điện , số tự động, 5 chỗ , đã đi 40,000 km ... | Vinfast VF8 Plus 2023, màu đỏ/nội thất nâu Odo: 40.000 km GF Vincom Long Biên chuyên các dòng GF VF8 - Bảo hành, bảo dưỡng, cam kết mọi tiêu chuẩn về xe. Quý khách ... | Liên hệ: | GF Vincom Long Biên | Vincom Long Biên, P. Chu Huy Mân, Phúc Lợi, Long Biên Hà Nội | ĐT: 0352 525 265",bonbanh,2025-12-22
  Xe cũ 2015   Mazda 2 S - 2015  275 Triệu   Hải P,"https://bonbanh.com/oto/page,5",275 Triệu,"Xe cũ | 2015 | Mazda 2 S - 2015 | 275 Triệu | Hải Phòng | Mã: 6528216 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ ... | Bán Mazda 2S Hachback sản xuất 2015 số tự động tên tư nhân biển Hải Phòng.Xe cực chất mọi thứ nét căng không một lỗi... Trang bị hiện đại: Màn hình DVD Camera lùi,chìa ... | Liên hệ: | Quang Hưng Auto | Số 247-249- 251-257-259-263 Lê Thánh Tông, Ngô Quyền Hải Phòng | ĐT: 0902 707 866 - 0916 140 848",bonbanh,2025-12-22
  Xe cũ 2022   Hyundai SantaFe Cao cấp 2.2L HTRAC ,"https://bonbanh.com/oto/page,5",1 Tỷ 119 Triệu,"Xe cũ | 2022 | Hyundai SantaFe Cao cấp 2.2L HTRAC - 2022 | 1 Tỷ 119 Triệu | Hà Nội | Mã: 6570146 | *Xe lắp ráp trong nước, màu xanh, máy dầu 2.2 L, số tự động, 7 chỗ , đã đi 50,000 km ... | Hyundai Santafe 2.2D Premium 2022 Cá nhân sử dụng từ mới Lăn bánh 5v Km Cam kết chất lượng Check test toàn quốc Giao xe toàn quốc | Liên hệ: | Nam Bắc Auto | 118 Lê Quang Đạo, Mễ Trì Hà Nội | ĐT: 0983 858 899 - 0969 332 898",bonbanh,2025-12-22
  Xe cũ 2018   Mazda 3 1.5 AT - 2018  410 Triệu   ,"https://bonbanh.com/oto/page,5",410 Triệu,"Xe cũ | 2018 | Mazda 3 1.5 AT - 2018 | 410 Triệu | Hà Nội | Mã: 6539625 | *Xe lắp ráp trong nước, màu đỏ, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 73,000 km ... | Cần bán Mazda3 1.5Facelift sx 2018 phanh tay điện tử, xe tư nhân lăn bánh chuẩn 7v3 km, mới thay dàn lốp mới cứng, đăng kiểm mới. Cam kết không đâm đụng đến khung sườn, keo ... | Liên hệ: | Huy Chương Auto | KĐT RoseTown 79 Ngọc Hồi, Hoàng Mai (gần Bx Nước Ngầm) Hà Nội | ĐT: 0966 345 777 - 0766 345 777",bonbanh,2025-12-22
  Xe mới 2025   Honda HRV G - 2025  624 Triệu   Hà,"https://bonbanh.com/oto/page,5",624 Triệu,"Xe mới | 2025 | Honda HRV G - 2025 | 624 Triệu | Hà Nội | Mã: 6523829 | *Xe nhập khẩu, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ ... | ✓️ Sử dụng động cơ nhỏ gọn hơn 1.5 i-VTEC đạt 119 mã lực, tiết kiệm nhiên liệu. ✓️ Nhập Thái Lan 100%, chất lượng vượt trội Trang bị Hệ thống Hỗ trợ Lái xe An ... | Liên hệ: | Honda Ô Tô An Khánh | Km9a+800 Đại Lộ Thăng Long, An Khánh, Hoài Đức Hà Nội | ĐT: 0356 668 484 - 0362 313 031",bonbanh,2025-12-22
  Xe cũ 2014   Honda CRV 2.4 AT - 2014  469 Triệu ,"https://bonbanh.com/oto/page,5",469 Triệu,"Xe cũ | 2014 | Honda CRV 2.4 AT - 2014 | 469 Triệu | Hà Nội | Mã: 6326362 | *Xe lắp ráp trong nước, màu đen, máy xăng 2.4 L, số tự động, 5 chỗ , đã đi 80,000 km ... | Cvr 2.4 2014 đẹp xuất sắc,mới lăn bánh 8 vạn km.liên hệ để biết thêm thông tin.trân trọng | Liên hệ: | Auto 5.0 | 132 Nguyễn Văn Cừ, Long Biên Hà Nội | ĐT: 0368 982 999",bonbanh,2025-12-22
  Xe cũ 2022   Toyota Raize G 1.0 CVT - 2022  465 ,"https://bonbanh.com/oto/page,5",465 Triệu,"Xe cũ | 2022 | Toyota Raize G 1.0 CVT - 2022 | 465 Triệu | Đăk Lăk | Mã: 6582240 | *Xe nhập khẩu, màu đỏ, máy xăng 1.0 L, số tự động, 5 chỗ , đã đi 22,000 km ... | TOYOTA RAIZE 1.0 TURBO – 2022 Loại xe: Toyota Raize 1.0 tubor Sản xuất: 2022 Màu đỏ Odo 22.700 km Phụ kiện : - lót sàn da • Động cơ: 1.0 Turbo – mạnh, tiết kiệm xăng • Hộp ... | Liên hệ: | Ô Tô Anh Lượng | 234-244 Lê Duẩn, TP Buôn Ma Thuột Đăk Lăk | ĐT: 0868 429 429",bonbanh,2025-12-22
  Xe cũ 2023   Kia Sonet Premium 1.5 AT - 2023  56,"https://bonbanh.com/oto/page,5",565 Triệu,"Xe cũ | 2023 | Kia Sonet Premium 1.5 AT - 2023 | 565 Triệu | Hà Nội | Mã: 6579245 | *Xe lắp ráp trong nước, màu đỏ, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 27,000 km ... | Kia Sonet Premium 2023 mới nhất Việt Nam, Sơn zin 100%, chạy 27.000 km full hãng Xem xe Mỹ Đình HN | Liên hệ: | G Auto Việt Nam | Số 2 Trần Hữu Dực, Mỹ Đình, Quận Nam Từ Liêm Hà Nội | ĐT: 0989 149 182",bonbanh,2025-12-22
  Xe cũ 2015   Kia Carens EXMT - 2015  248 Triệu  ,"https://bonbanh.com/oto/page,5",248 Triệu,"Xe cũ | 2015 | Kia Carens EXMT - 2015 | 248 Triệu | TP HCM | Mã: 6575458 | *Xe lắp ráp trong nước, màu bạc, máy xăng 2.0 L, số tay, 7 chỗ , đã đi 90,000 km ... | Kia Carens 2.0MT 2015 - Xe đẹp, máy êm, côn số mượt mà - Odo 90.000 km – xe gia đình sử dụng giữ gìn. * Trang bị & Tính năng nổi bật: - Nội thất bọc da, đã lên màn hình ... | Liên hệ: | Sài Gòn Car | 613 Ql 13, P.hiệp Bình Phước, Thủ Đức TP HCM | ĐT: 0823 072 222",bonbanh,2025-12-22
  Xe mới 2025   Omoda C5 Luxury 1.5 AT - 2025  485,"https://bonbanh.com/oto/page,5",485 Triệu,"Xe mới | 2025 | Omoda C5 Luxury 1.5 AT - 2025 | 485 Triệu | Hà Nội | Mã: 6534682 | *Xe nhập khẩu, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ ... | Omoda C5 Luxury đầy đủ màu sẵn xe giao ngay . Ưu đãi 1 : 0% LPTB Ưu đãi 2 : 0% lãi suất trong vòng 12 tháng với khoản vay lên tới 80% giá trị xe Ưu đãi 3 : 0 chi phí bảo ... | Liên hệ: | Omoda & Jaecoo Hoàng Mai | 805a Giải Phóng, Tương Mai Hà Nội | ĐT: 0946 821 234",bonbanh,2025-12-22
  Xe cũ 2024   Toyota Raize G 1.0 CVT - 2024  505 ,"https://bonbanh.com/oto/page,5",505 Triệu,"Xe cũ | 2024 | Toyota Raize G 1.0 CVT - 2024 | 505 Triệu | Hà Nội | Mã: 6516860 | *Xe nhập khẩu, màu trắng, máy xăng 1.0 L, số tự động, 5 chỗ , đã đi 16,000 km ... | TOYOTA RAIZE turbo 2024 nhập khẩu. Về chất lượng xe được kiểm tra 176 hạng mục có chứng chỉ tại SURE bộ phận dám định chất lượng chính hãng. Cam kết xe không tai nạn, ... | Liên hệ: | Pháp Vân | Tổ 10 Pháp Vân, Phường Hoàng Liệt Hà Nội | ĐT: 0847 655 555",bonbanh,2025-12-22
  Xe cũ 2025   Hyundai Tucson 2.0 AT Đặc biệt - 20,"https://bonbanh.com/oto/page,5",855 Triệu,"Xe cũ | 2025 | Hyundai Tucson 2.0 AT Đặc biệt - 2025 | 855 Triệu | Hà Nội | Mã: 6587036 | *Xe lắp ráp trong nước, màu đỏ, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 8,300 km ... | HYUNDAI TUCSON ATH 2025 – MÀU ĐỎ MẬN – ODO 8.300 KM – XE GẦN NHƯ MỚI ✔ Xe gia đình sử dụng – đi rất ít ✔ Máy số nguyên bản ✔ Không đâm đụng – không ngập ... | Liên hệ: | Big Car | Số 1 Nguyễn Văn Huyên, Cầu Giấy Hà Nội | ĐT: 0962 331 272",bonbanh,2025-12-22
  Xe cũ 2024   Hyundai Accent Đặc biệt 1.5 AT - 20,"https://bonbanh.com/oto/page,5",485 Triệu,"Xe cũ | 2024 | Hyundai Accent Đặc biệt 1.5 AT - 2024 | 485 Triệu | Hà Nội | Mã: 6576931 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 20,000 km ... | Auto Minh Tâm mới về Huyndai Aceent đặc biệt sx t10/2024 All NEW 1 chủ cá nhân sử dụng từ đầu. Xe đi 2v km, lốp zin theo xe. Ko lỗi gì. Ko đâm đụng, tai nạn, máy móc nguyên ... | Liên hệ: | Salon Auto Minh Tâm | QL32 - 68 Đức Thượng - Hoài Đức - Hà Nội Hà Nội | ĐT: 0904 512 055 - 0979 631 888",bonbanh,2025-12-22
  Xe mới 2024   Skoda Kodiaq Style 2.0 AT 4WD - 20,"https://bonbanh.com/oto/page,5",1 Tỷ 389 Triệu,"Xe mới | 2024 | Skoda Kodiaq Style 2.0 AT 4WD - 2024 | 1 Tỷ 389 Triệu | Nghệ An | Mã: 5246848 | *Xe nhập khẩu, màu trắng, máy xăng 2.0 L, số tự động, 7 chỗ ... | Skoda Kodiaq Style được nhập khẩu nguyên chiếc từ Châu Âu và phân phổi tại thị trường Việt Nam bởi tập đoàn Thành Công ( TC Motor ). Kích thước DxRxC: 4697 x 1882 x 1681 Sử ... | Liên hệ: | Skoda Vinh | 52 - Nguyễn Trãi - Tp Vinh - Nghệ An Nghệ An | ĐT: 0942 149 955 - 0378 936 669",bonbanh,2025-12-22
  Xe cũ 2023   Mazda 2 Luxury - 2023  418 Triệu   ,"https://bonbanh.com/oto/page,6",418 Triệu,"Xe cũ | 2023 | Mazda 2 Luxury - 2023 | 418 Triệu | Hưng Yên | Mã: 6578413 | *Xe nhập khẩu, màu đỏ, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 45,855 km ... | Xe tư nhân. 1 chủ từ mới. Full lịch sử hãng, cam kết Km bằng văn bản | Liên hệ: | Sàn Ôtô Hưng Yên Showrorm ... | Đường Nguyễn Quốc Phong, Trung Nghĩa, TP Hưng Yên Hưng Yên | ĐT: 0941 131 111",bonbanh,2025-12-22
  Xe cũ 2013   Lexus ES 300h - 2013  760 Triệu   T,"https://bonbanh.com/oto/page,6",760 Triệu,"Xe cũ | 2013 | Lexus ES 300h - 2013 | 760 Triệu | TP HCM | Mã: 6574215 | *Xe nhập khẩu, màu vàng, xe hybrid 2.5 L, số tự động, 5 chỗ , đã đi 113,600 km ... | Hàng duy nhất 1 viên trên thị trường! Dành cho quý khách thích sự bền bỉ, sang trọng, tiết kiệm nhiên liệu. (xăng/điện) ➖Xe duy nhất một đời chủ sử dụng, sản xuất ... | Liên hệ: | Tân Auto | 253A Phạm Đăng Giảng, Q.Bình Tân TP HCM | ĐT: 0945 881 717",bonbanh,2025-12-22
  Xe cũ 2025   Toyota Wigo G 1.2 AT - 2025  399 Tr,"https://bonbanh.com/oto/page,6",399 Triệu,"Xe cũ | 2025 | Toyota Wigo G 1.2 AT - 2025 | 399 Triệu | Bắc Giang | Mã: 6564686 | *Xe nhập khẩu, màu đỏ, máy xăng 1.2 L, số tự động, 5 chỗ , đã đi 7,777 km ... | Toyota Sure Bắc Giang mới về Wigo G2025 Xe một chủ từ mới Odo 7777km mới thay dầu Sơn zin, máy số zin Hỗ trợ trả góp 80% Kính mời quý khách hàng qua xe xe tại công ty Toyota ... | Liên hệ: | Toyota Sure Bắc Giang | QL1A, Xã Dĩnh Trì, Thành phố Bắc Giang Bắc Giang | ĐT: 0978 259 666",bonbanh,2025-12-22
  Xe cũ 2022   Toyota Vios G 1.5 CVT - 2022  445 T,"https://bonbanh.com/oto/page,6",445 Triệu,"Xe cũ | 2022 | Toyota Vios G 1.5 CVT - 2022 | 445 Triệu | Bắc Ninh | Mã: 6552325 | *Xe lắp ráp trong nước, màu cát, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 72,000 km ... | TOYOTA VIOS G - FULL CHECK TEST HÃNG ✓ ODO: 7.2 vạn km ✓ Năm sản xuất: 2022 ✓ Màu ĐEN, nội thất KEM ✓ Số tự động, động cơ máy móc còn nguyên bản, không đâm đụng, cam ... | Liên hệ: | Toyota Sure Bắc Ninh | Số 1 Đường Lý Thánh Tông, Phường Tân Hồng, Thành Phố Từ Sơn Bắc Ninh | ĐT: 0908 967 333",bonbanh,2025-12-22
  Xe cũ 2023   Mazda CX5 Premium Exclusive 2.0 AT ,"https://bonbanh.com/oto/page,6",789 Triệu,"Xe cũ | 2023 | Mazda CX5 Premium Exclusive 2.0 AT - 2023 | 789 Triệu | Vĩnh Phúc | Mã: 6529488 | *Xe lắp ráp trong nước, màu đỏ, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 35,000 km ... | Salon ô tô Ngọc Sơn đang bán MAZDA - CX5 2.0Exclusive sx 2023 tên tư nhân chính chủ mua mới. Quý khách hàng có nhu cầu xin liên hệ hotline để được tư vấn ... | Liên hệ: | Salon Ô tô Ngọc Sơn Vĩnh ... | Hội Hợp, TP Vĩnh Yên Vĩnh Phúc | ĐT: 0372 891 268 - 0818 515 999",bonbanh,2025-12-22
  Xe cũ 2015   Peugeot 3008 1.6 AT - 2015  272 Tri,"https://bonbanh.com/oto/page,6",272 Triệu,"Xe cũ | 2015 | Peugeot 3008 1.6 AT - 2015 | 272 Triệu | Bắc Ninh | Mã: 6504936 | *Xe lắp ráp trong nước, màu nâu, máy xăng 1.6 L, số tự động, 5 chỗ , đã đi 14,000 km ... | Em không dùng lên bán em gầm cao Peugeot 3008 -1.6AT - 2015 Tên tư nhân mua từ mới đi 14van km Xe cam.kết keo chỉ máy số zin tuyệt đồi Cam kết xe không đâm va hay thủy kích ... | Liên hệ: | Chợ Ô Tô Võ Cường | Đường Lê Thái Tổ, Phường Võ Cường Bắc Ninh | ĐT: 0989 705 668 - 0902 147 256",bonbanh,2025-12-22
  Xe cũ 2024   VinFast VF3 Plus - 2024  229 Triệu ,"https://bonbanh.com/oto/page,6",229 Triệu,"Xe cũ | 2024 | VinFast VF3 Plus - 2024 | 229 Triệu | Hà Nội | Mã: 6415610 | *Xe lắp ráp trong nước, màu hồng, xe điện , số tự động, 4 chỗ , đã đi 10,000 km ... | VF3 2024 pin thuê tiên phong 900k/tháng, odo tròn 1v km Đã lên Cam 360, ghế da, dán kính trải sàn… Hồ sơ cầm tay | Liên hệ: | Good Car Hà Nội | 168 Phú Thượng, Tây Hồ Hà Nội | ĐT: 0904 567 467 - 0972 346 776",bonbanh,2025-12-22
  Xe mới 2024   Skoda Kodiaq Style 2.0 AT 4WD - 20,"https://bonbanh.com/oto/page,6",1 Tỷ 389 Triệu,"Xe mới | 2024 | Skoda Kodiaq Style 2.0 AT 4WD - 2024 | 1 Tỷ 389 Triệu | TP HCM | Mã: 5252508 | *Xe nhập khẩu, màu đỏ, máy xăng 2.0 L, số tự động, 7 chỗ ... | Skoda Kodiaq được định vị phân khúc D-SUV. Trang bị hệ khung gầm MQB của nhà Volkswagen. Động cơ xăng 2.0 TSI Turbo. Hệ thống đèn pha Pha Lê đẹp mắt và hiện đại. Hệ ... | Liên hệ: | Skoda Gò Vấp | 255 Nguyễn Văn Lượng, Phường 10, Gò Vấp TP HCM | ĐT: 0962 123 608",bonbanh,2025-12-22
  Xe cũ 2017   Honda CRV 2.0 AT - 2017  550 Triệu ,"https://bonbanh.com/oto/page,6",550 Triệu,"Xe cũ | 2017 | Honda CRV 2.0 AT - 2017 | 550 Triệu | Hà Nội | Mã: 6557553 | *Xe lắp ráp trong nước, màu nâu, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 80,000 km ... | * VINH QUANG AUTO vừa về thên chiếc xe siêu chất thương hiệu HONDA NHẬT BẢN nấc tiếng Toàn Cầu * Cam kết xe 100% ko ngập nước - ko tai nạn - máy số khung gầm cột kèo keo chỉ ... | Liên hệ: | Vinh Quang Auto | Trụ cầu T50 - T51 (đối diện trường tiểu học Hoàng Liệt - ... Hà Nội | ĐT: 0354 326 868 - 0975 613 655",bonbanh,2025-12-22
