title,url,price_raw,info_raw,source,crawl_date
"Xe cũ 2018   Maserati Levante 3.0 V6 - 2018  2 Tỷ 199 Triệu   Hà Nội    Mã: 6491936   *Xe nhập khẩu, màu đen, máy xăng 3.0 L, số tự động, 5 chỗ , đã đi 40,000 km ...   Tình trạng đẹp không lỗi bao test toàn quốc
Xe dân ký gửi giao dịch trực tiếp với chủ xe
Có hỗ trợ bank
Xe wrap cam ( gốc màu đen )",https://bonbanh.com/xe-maserati-levante-3.0-v6-2018-6491936,2 Tỷ 199 Triệu,"Xe cũ | 2018 | Maserati Levante 3.0 V6 - 2018 | 2 Tỷ 199 Triệu | Hà Nội | Mã: 6491936 | *Xe nhập khẩu, màu đen, máy xăng 3.0 L, số tự động, 5 chỗ , đã đi 40,000 km ... | Tình trạng đẹp không lỗi bao test toàn quốc Xe dân ký gửi giao dịch trực tiếp với chủ xe Có hỗ trợ bank Xe wrap cam ( gốc màu đen ) | Liên hệ: | Flex Car | Mỹ đình Peark - Số 01 Châu văn Liêm , Mễ Trì - Nam Từ Liêm Hà Nội | ĐT: 0903 315 555",bonbanh,2026-01-09
"Xe cũ 2021   Kia Cerato 1.6 AT Luxury - 2021  490 Triệu   Hà Nội    Mã: 6595932   *Xe lắp ráp trong nước, màu trắng, máy xăng 1.6 L, số tự động, 5 chỗ , đã đi 70,000 km ...   Kia cerrato 1.6 AT sx2021 luxury 7 vạn km máy số khung gầm nguyên zin bao check tét 1 chủ HN",https://bonbanh.com/xe-kia-cerato-1.6-at-luxury-2021-6595932,490 Triệu,"Xe cũ | 2021 | Kia Cerato 1.6 AT Luxury - 2021 | 490 Triệu | Hà Nội | Mã: 6595932 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.6 L, số tự động, 5 chỗ , đã đi 70,000 km ... | Kia cerrato 1.6 AT sx2021 luxury 7 vạn km máy số khung gầm nguyên zin bao check tét 1 chủ HN | Liên hệ: | Ô tô Hòa Bình | 112 Lê Văn Lương, Thanh Xuân Hà Nội | ĐT: 0913 372 197",bonbanh,2026-01-09
"Xe cũ 2021   Toyota Corolla Cross 1.8HV - 2021  690 Triệu   Hà Nội    Mã: 6606816   *Xe nhập khẩu, màu nâu, xe hybrid 1.8 L, số tự động, 5 chỗ , đã đi 40,000 km ...   Toyota Crooss sx 2021 bản xăng điện . km hon 4v .
- Xe cam kết không đâm đụng, không ngập nước, bao check hãng toàn quốc.
- Hỗ trợ sang tên đổi chủ, thủ tục giấy tờ pháp ...",https://bonbanh.com/xe-toyota-corolla_cross-1.8hv-2021-6606816,690 Triệu,"Xe cũ | 2021 | Toyota Corolla Cross 1.8HV - 2021 | 690 Triệu | Hà Nội | Mã: 6606816 | *Xe nhập khẩu, màu nâu, xe hybrid 1.8 L, số tự động, 5 chỗ , đã đi 40,000 km ... | Toyota Crooss sx 2021 bản xăng điện . km hon 4v . - Xe cam kết không đâm đụng, không ngập nước, bao check hãng toàn quốc. - Hỗ trợ sang tên đổi chủ, thủ tục giấy tờ pháp ... | Liên hệ: | Auto 63 Long Biên | 77 Vũ Đức Thận, Long Biên Hà Nội | ĐT: 0963 654 929",bonbanh,2026-01-09
"Xe cũ 2022   Mitsubishi Triton Athlete 4x4 AT - 2022  705 Triệu   TP HCM    Mã: 6606238   *Xe nhập khẩu, màu cam, máy dầu 2.4 L, số tự động, 5 chỗ , đã đi 57,000 km ...   Xe Triton GLS 2 Cầu Năm Sx: 2022 Odo : 57.000 km Bao công chứng rút gốc. Giấy chứng nhận chất lượng đã kiểm tra 160 điểm kỷ thuật Cam kết 3 KHÔNG:
✓ KHÔNG ĐÂM ...",https://bonbanh.com/xe-mitsubishi-triton-athlete-4x4-at-2022-6606238,705 Triệu,"Xe cũ | 2022 | Mitsubishi Triton Athlete 4x4 AT - 2022 | 705 Triệu | TP HCM | Mã: 6606238 | *Xe nhập khẩu, màu cam, máy dầu 2.4 L, số tự động, 5 chỗ , đã đi 57,000 km ... | Xe Triton GLS 2 Cầu Năm Sx: 2022 Odo : 57.000 km Bao công chứng rút gốc. Giấy chứng nhận chất lượng đã kiểm tra 160 điểm kỷ thuật Cam kết 3 KHÔNG: ✓ KHÔNG ĐÂM ... | Liên hệ: | Bến Thành Ford - TT Xe đã ... | 831 Trường Chinh, P.Tây Thạnh, Q.Tân Phú TP HCM | ĐT: 0903 338 678",bonbanh,2026-01-09
"Xe cũ 2021   Kia Carnival Premium 2.2D - 2021  1 Tỷ 80 Triệu   Vĩnh Phúc    Mã: 6563061   *Xe lắp ráp trong nước, màu trắng, máy dầu 2.2 L, số tự động, 8 chỗ , đã đi 100,000 km ...   Kia Carnival máy dầu, sx năm 2021, odo 10 vạn km
Xe rất đẹp và mới, không một lỗi nhỏ
Cam kết không đâm đụng, không ngập nước
Liên hệ để xem xe.",https://bonbanh.com/xe-kia-carnival-premium-2.2d-2021-6563061,1 Tỷ 80 Triệu,"Xe cũ | 2021 | Kia Carnival Premium 2.2D - 2021 | 1 Tỷ 80 Triệu | Vĩnh Phúc | Mã: 6563061 | *Xe lắp ráp trong nước, màu trắng, máy dầu 2.2 L, số tự động, 8 chỗ , đã đi 100,000 km ... | Kia Carnival máy dầu, sx năm 2021, odo 10 vạn km Xe rất đẹp và mới, không một lỗi nhỏ Cam kết không đâm đụng, không ngập nước Liên hệ để xem xe. | Liên hệ: | Sàn giao dịch Ô tô Vĩnh ... | Km số 6 Kim Long, Tam Dương Vĩnh Phúc | ĐT: 0975 236 789",bonbanh,2026-01-09
"Xe cũ 2009   Mazda 3 2.0 AT - 2009  195 Triệu   Hà Nội    Mã: 6475492   *Xe nhập khẩu, màu đen, máy xăng 2.0 L, số tự động, 5 chỗ ...   Mazda 3 2009, bản nhập, máy 2.0, chạy khỏe, bốc.
Động cơ hộp số nguyên bản.
Không ngập nước.
Giá rẻ, chi phí vận hành cũng rẻ.
Anh chị quan tâm liên hệ nhận thêm thông ...",https://bonbanh.com/xe-mazda-3-2.0-at-2009-6475492,195 Triệu,"Xe cũ | 2009 | Mazda 3 2.0 AT - 2009 | 195 Triệu | Hà Nội | Mã: 6475492 | *Xe nhập khẩu, màu đen, máy xăng 2.0 L, số tự động, 5 chỗ ... | Mazda 3 2009, bản nhập, máy 2.0, chạy khỏe, bốc. Động cơ hộp số nguyên bản. Không ngập nước. Giá rẻ, chi phí vận hành cũng rẻ. Anh chị quan tâm liên hệ nhận thêm thông ... | Liên hệ: | Mitsubishi Việt Hồng - Ucar | 19 Trần Thủ Độ, KĐT Pháp Vân, Hoàng Mai Hà Nội | ĐT: 0967 740 246",bonbanh,2026-01-09
"Xe cũ 2021   Toyota Corolla Cross 1.8G - 2021  640 Triệu   Hà Nội    Mã: 6565436   *Xe nhập khẩu, màu xanh, máy xăng 1.8 L, số tự động, 5 chỗ , đã đi 40,000 km ...   Toyota Corolla Cross G sx 2021 xe chạy 4v mới khét . Sơn zin gần cả xe . Cam kết mọi thứ về xe không đâm, không ngập, máy móc zin toàn bộ...
Lên nhiều đồ chơi màn và cam 360 . ...",https://bonbanh.com/xe-toyota-corolla_cross-1.8g-2021-6565436,640 Triệu,"Xe cũ | 2021 | Toyota Corolla Cross 1.8G - 2021 | 640 Triệu | Hà Nội | Mã: 6565436 | *Xe nhập khẩu, màu xanh, máy xăng 1.8 L, số tự động, 5 chỗ , đã đi 40,000 km ... | Toyota Corolla Cross G sx 2021 xe chạy 4v mới khét . Sơn zin gần cả xe . Cam kết mọi thứ về xe không đâm, không ngập, máy móc zin toàn bộ... Lên nhiều đồ chơi màn và cam 360 . ... | Liên hệ: | Auto 522 | 522 Nguyễn Văn Cừ, phường Gia Thụy, Quận Long Biên Hà Nội | ĐT: 0363 239 999 - 0936 196 685",bonbanh,2026-01-09
"Xe cũ 2023   Peugeot 2008 GT Line 1.2 AT - 2023  666 Triệu   Hà Nội    Mã: 6559287   *Xe lắp ráp trong nước, màu trắng, máy xăng 1.2 L, số tự động, 5 chỗ , đã đi 27,000 km ...   Hải Dương lại được việc rồi ạ
Cảm ơn e gái đã ưu ái để lại cho a chiếc xe siêu mới siêu lướt đẹp như chủ xe ạ
Em lại về chiếc xe hàng hót Peugeot 2008 GT-Line ...",https://bonbanh.com/xe-peugeot-2008-gt-line-1.2-at-2023-6559287,666 Triệu,"Xe cũ | 2023 | Peugeot 2008 GT Line 1.2 AT - 2023 | 666 Triệu | Hà Nội | Mã: 6559287 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.2 L, số tự động, 5 chỗ , đã đi 27,000 km ... | Hải Dương lại được việc rồi ạ Cảm ơn e gái đã ưu ái để lại cho a chiếc xe siêu mới siêu lướt đẹp như chủ xe ạ Em lại về chiếc xe hàng hót Peugeot 2008 GT-Line ... | Liên hệ: | Used Car Việt Nam | 77 Mai Phúc, Phúc Đồng, Long Biên Hà Nội | ĐT: 0912 495 987",bonbanh,2026-01-09
"Xe mới 2025   Toyota Innova Cross 2.0G CVT - 2025  730 Triệu   Hà Nội    Mã: 6555849   *Xe nhập khẩu, màu đen, máy xăng 2.0 L, số tự động, 8 chỗ ...   Toyota Innova Cross 2.0G CVT - 2025
Sẵn xe - Trắng - Đen Giao ngay ---- GIÁ Tốt nhất ---
- Hỗ trợ trả góp 80%
- Lãi suất ngân hàng ưu đãi nhất
- Xử lý nợ xấu
- Hỗ trợ ...",https://bonbanh.com/xe-toyota-innova-cross-2.0g-cvt-2025-6555849,730 Triệu,"Xe mới | 2025 | Toyota Innova Cross 2.0G CVT - 2025 | 730 Triệu | Hà Nội | Mã: 6555849 | *Xe nhập khẩu, màu đen, máy xăng 2.0 L, số tự động, 8 chỗ ... | Toyota Innova Cross 2.0G CVT - 2025 Sẵn xe - Trắng - Đen Giao ngay ---- GIÁ Tốt nhất --- - Hỗ trợ trả góp 80% - Lãi suất ngân hàng ưu đãi nhất - Xử lý nợ xấu - Hỗ trợ ... | Liên hệ: | Đào Khánh | Tổ 10 ĐCT Pháp Vân - Cầu Giẽ, Pháp Vân, Hoàng Mai, Hà Nội Hà Nội | ĐT: 0382 759 555",bonbanh,2026-01-09
"Xe cũ 2022   Ford Territory Titanium X 1.5 AT - 2022  768 Triệu   Hải Phòng    Mã: 6542827   *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 48,000 km ...   Ford Territory X 2022 – Một chủ, Odo 48.000 km chuẩn Xe đẹp xuất sắc – Nội ngoại thất như mới Máy 1.5L EcoBoost mạnh – tiết kiệm Trang bị đủ: Panorama, màn lớn, CarPlay, ...",https://bonbanh.com/xe-ford-territory-titanium-x-1.5-at-2022-6542827,768 Triệu,"Xe cũ | 2022 | Ford Territory Titanium X 1.5 AT - 2022 | 768 Triệu | Hải Phòng | Mã: 6542827 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 48,000 km ... | Ford Territory X 2022 – Một chủ, Odo 48.000 km chuẩn Xe đẹp xuất sắc – Nội ngoại thất như mới Máy 1.5L EcoBoost mạnh – tiết kiệm Trang bị đủ: Panorama, màn lớn, CarPlay, ... | Liên hệ: | Ba Cường Auto | Số 523 Nguyễn Văn Linh, Quận Lê Chân Hải Phòng | ĐT: 0913 247 398",bonbanh,2026-01-09
"Xe mới 2025   VinFast VF6 Eco - 2025  620 Triệu   Hà Nội    Mã: 6523622   *Xe lắp ráp trong nước, màu trắng, xe điện , số tự động, 5 chỗ ...   Vinfast VF6 eco áp dụng hết ưu đãi
Ngoài ra khách mua xe trong tháng sẽ được tặng thêm: gói phụ kiện cao cấp, bảo hiểm xe và nhiều quà tặng khác
Chi tiết các ưu đãi khách ...",https://bonbanh.com/xe-vinfast-vf6-eco-2025-6523622,620 Triệu,"Xe mới | 2025 | VinFast VF6 Eco - 2025 | 620 Triệu | Hà Nội | Mã: 6523622 | *Xe lắp ráp trong nước, màu trắng, xe điện , số tự động, 5 chỗ ... | Vinfast VF6 eco áp dụng hết ưu đãi Ngoài ra khách mua xe trong tháng sẽ được tặng thêm: gói phụ kiện cao cấp, bảo hiểm xe và nhiều quà tặng khác Chi tiết các ưu đãi khách ... | Liên hệ: | Nguyễn Hoa | 215 đường Ngọc Hồi, Hoàng Liệt, Hà Nội Hà Nội | ĐT: 0914 113 455",bonbanh,2026-01-09
"Xe cũ 2025   Mazda CX5 Deluxe 2.0 AT - 2025  739 Triệu   Thái Bình    Mã: 6509784   *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 1,000 km ...   Mazda CX5 2.0 DELUXE sản xuất 2025 màu Trắng tên tư nhân . Đăng ký tháng 06/2025 , Khẳng định mới nhất Việt Nam , Xe chạy mới 1.000 km ( Một nghìn ki lô mét ) , Sơn Zin 100%, Như ...",https://bonbanh.com/xe-mazda-cx5-deluxe-2.0-at-2025-6509784,739 Triệu,"Xe cũ | 2025 | Mazda CX5 Deluxe 2.0 AT - 2025 | 739 Triệu | Thái Bình | Mã: 6509784 | *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 1,000 km ... | Mazda CX5 2.0 DELUXE sản xuất 2025 màu Trắng tên tư nhân . Đăng ký tháng 06/2025 , Khẳng định mới nhất Việt Nam , Xe chạy mới 1.000 km ( Một nghìn ki lô mét ) , Sơn Zin 100%, Như ... | Liên hệ: | Chợ ô tô Thành Phát | Đường mới thị trấn Quỳnh Côi ( 396b), Quỳnh Phụ Thái Bình | ĐT: 0976 888 978 - 0913 391 332",bonbanh,2026-01-09
"Xe cũ 2024   Hyundai Accent 1.4 AT - 2024  448 Triệu   Hưng Yên    Mã: 6495717   *Xe lắp ráp trong nước, màu đỏ, máy xăng 1.4 L, số tự động, 5 chỗ ...   BÁN HYUNDAI ACCENT 2024 – MỘT CHỦ TỪ MỚI, CỰC CHẤT! Cần bán Hyundai Accent đời 2024, xe một chủ từ mới, đăng ký chính chủ, đi giữ gìn như mới. Ngoại thất đỏ đô ...",https://bonbanh.com/xe-hyundai-accent-1.4-at-2024-6495717,448 Triệu,"Xe cũ | 2024 | Hyundai Accent 1.4 AT - 2024 | 448 Triệu | Hưng Yên | Mã: 6495717 | *Xe lắp ráp trong nước, màu đỏ, máy xăng 1.4 L, số tự động, 5 chỗ ... | BÁN HYUNDAI ACCENT 2024 – MỘT CHỦ TỪ MỚI, CỰC CHẤT! Cần bán Hyundai Accent đời 2024, xe một chủ từ mới, đăng ký chính chủ, đi giữ gìn như mới. Ngoại thất đỏ đô ... | Liên hệ: | Chợ ô tô số 1 Hưng Yên | Trạm thu phí số 1 - Ql5- H. Văn Lâm Hưng Yên | ĐT: 0981 778 000 - 0976 039 332",bonbanh,2026-01-09
"Xe cũ 2021   Audi Q8 55 TFSI S-Line Quattro - 2021  2 Tỷ 680 Triệu   Hà Nội    Mã: 6492032   *Xe nhập khẩu, màu đen, máy xăng 3.0 L, số tự động, 5 chỗ , đã đi 79,000 km ...   Audi Q8 sx 2021 ODO 7v9 km .
Đây là chiếc SUV có dáng đẹp nhất của Audi. Kiểu dáng thể thao. Option hiện đại
#Audi_Q8 nhập khẩu nguyên chiếc. Dáng đẹp hơn hẳn Q7. Có kính không ...",https://bonbanh.com/xe-audi-q8-55-tfsi-s-line-quattro-2021-6492032,2 Tỷ 680 Triệu,"Xe cũ | 2021 | Audi Q8 55 TFSI S-Line Quattro - 2021 | 2 Tỷ 680 Triệu | Hà Nội | Mã: 6492032 | *Xe nhập khẩu, màu đen, máy xăng 3.0 L, số tự động, 5 chỗ , đã đi 79,000 km ... | Audi Q8 sx 2021 ODO 7v9 km . Đây là chiếc SUV có dáng đẹp nhất của Audi. Kiểu dáng thể thao. Option hiện đại #Audi_Q8 nhập khẩu nguyên chiếc. Dáng đẹp hơn hẳn Q7. Có kính không ... | Liên hệ: | Trungjapan Auto | 32 Việt Hưng - Long Biên Hà Nội | ĐT: 0944 108 888 - 0886 866 866",bonbanh,2026-01-09
"Xe cũ 2010   Toyota Sienna LE 3.5 - 2010  779 Triệu   Hải Phòng    Mã: 6477776   *Xe nhập khẩu, màu cát, máy xăng 3.5 L, số tự động, 7 chỗ ...   Bán TOYOTA SIENNA bản 3.5L, sản xuất 2010, nhập khẩu 2011. Chính chủ cá nhân chăm sóc bảo dưỡng chính hãng từ mới nên rất ngon. Xe cam kết ko đâm va, ko ngập nước. Anh em nào ...",https://bonbanh.com/xe-toyota-sienna-le-3.5-2010-6477776,779 Triệu,"Xe cũ | 2010 | Toyota Sienna LE 3.5 - 2010 | 779 Triệu | Hải Phòng | Mã: 6477776 | *Xe nhập khẩu, màu cát, máy xăng 3.5 L, số tự động, 7 chỗ ... | Bán TOYOTA SIENNA bản 3.5L, sản xuất 2010, nhập khẩu 2011. Chính chủ cá nhân chăm sóc bảo dưỡng chính hãng từ mới nên rất ngon. Xe cam kết ko đâm va, ko ngập nước. Anh em nào ... | Liên hệ: | Hà Anh Auto | 40 Nguyễn Văn Linh, quận Lê Chân, Tp Hải Phòng Hải Phòng | ĐT: 0973 713 333",bonbanh,2026-01-09
"Xe mới 2025   VinFast VF3 Plus - 2025  262 Triệu   TP HCM    Mã: 6455666   *Xe lắp ráp trong nước, màu đỏ, xe điện , số tự động, 4 chỗ ...   Mãnh liệt tinh thần Việt Nam 4% Xăng Sang Điện Sài Gòn và Thủ Đô Xanh (TPHCM & HÀ NỘI) Hỗ trợ lãi suất NH 3%",https://bonbanh.com/xe-vinfast-vf3-plus-2025-6455666,262 Triệu,"Xe mới | 2025 | VinFast VF3 Plus - 2025 | 262 Triệu | TP HCM | Mã: 6455666 | *Xe lắp ráp trong nước, màu đỏ, xe điện , số tự động, 4 chỗ ... | Mãnh liệt tinh thần Việt Nam 4% Xăng Sang Điện Sài Gòn và Thủ Đô Xanh (TPHCM & HÀ NỘI) Hỗ trợ lãi suất NH 3% | Liên hệ: | Vinfast Hóc Môn | 38 Đường Đặng Thúc Vịnh, Hóc Môn TP HCM | ĐT: 0936 606 006",bonbanh,2026-01-09
"Xe cũ 2023   Mercedes Benz S class S450 4Matic Luxury - 2023  5 Tỷ 99 Triệu   TP HCM    Mã: 6437078   *Xe nhập khẩu, màu đen, máy xăng 3.0 L, số tự động, 5 chỗ , đã đi 30 km ...   - Mercedes S450 Luxury 2023
- Màu Đen nội thất nâu
- Sản xuất 2023 : đăng ký 10/2024
- Lăn bánh: 30 km
- Nội thất sang trọng với ghế da Nappa cao cấp, hệ thống âm thanh vòm ...",https://bonbanh.com/xe-mercedes_benz-s_class-s450-4matic-luxury-2023-6437078,5 Tỷ 99 Triệu,"Xe cũ | 2023 | Mercedes Benz S class S450 4Matic Luxury - 2023 | 5 Tỷ 99 Triệu | TP HCM | Mã: 6437078 | *Xe nhập khẩu, màu đen, máy xăng 3.0 L, số tự động, 5 chỗ , đã đi 30 km ... | - Mercedes S450 Luxury 2023 - Màu Đen nội thất nâu - Sản xuất 2023 : đăng ký 10/2024 - Lăn bánh: 30 km - Nội thất sang trọng với ghế da Nappa cao cấp, hệ thống âm thanh vòm ... | Liên hệ: | Mercedes-Benz Trường Chinh ... | 32 Tân Thắng, P. Sơn Kỳ, Q. Tân Phú TP HCM | ĐT: 0901 868 579",bonbanh,2026-01-09
"Xe cũ 2009   Nissan Teana 2.0 AT - 2009  280 Triệu   TP HCM    Mã: 6373170   *Xe nhập khẩu, màu đen, máy xăng 2.0 L, số tự động, 5 chỗ ...   Nissan Teana 2.0 CVT 2009
*Động cơ 2.0, hộp số CVT, sedan hạng D rộng rãi.
*Option nổi bật: camera lùi, điều hoà tự động, màn hình android, nội thất ốp gỗ, ghế chỉnh ...",https://bonbanh.com/xe-nissan-teana-2.0-at-2009-6373170,280 Triệu,"Xe cũ | 2009 | Nissan Teana 2.0 AT - 2009 | 280 Triệu | TP HCM | Mã: 6373170 | *Xe nhập khẩu, màu đen, máy xăng 2.0 L, số tự động, 5 chỗ ... | Nissan Teana 2.0 CVT 2009 *Động cơ 2.0, hộp số CVT, sedan hạng D rộng rãi. *Option nổi bật: camera lùi, điều hoà tự động, màn hình android, nội thất ốp gỗ, ghế chỉnh ... | Liên hệ: | Auto Hoàng Minh | 37D Dương Thị Mười, P. Tân Chánh Hiệp, Quận 12 TP HCM | ĐT: 0964 758 888 - 0969 277 777",bonbanh,2026-01-09
"Xe mới 2025   Toyota Land Cruiser 3.5 V6 - 2025  4 Tỷ 580 Triệu   Hà Nội    Mã: 5720090   *Xe nhập khẩu, màu trắng, máy xăng 3.4 L, số tự động, 7 chỗ ...   LAND CRUISER LC300 - Giao Ngay
- Đen/Đen, Đen/Kem, Trắng/Kem, Trắng/Kem
===== Giá TỐT NHẤT Hà Nội =====
- Trả Góp 80% giá trị XE - Giao xe toàn quốc
- Nhận lên Body Trung Đông chính ...",https://bonbanh.com/xe-toyota-land_cruiser-3.5-v6-2025-5720090,4 Tỷ 580 Triệu,"Xe mới | 2025 | Toyota Land Cruiser 3.5 V6 - 2025 | 4 Tỷ 580 Triệu | Hà Nội | Mã: 5720090 | *Xe nhập khẩu, màu trắng, máy xăng 3.4 L, số tự động, 7 chỗ ... | LAND CRUISER LC300 - Giao Ngay - Đen/Đen, Đen/Kem, Trắng/Kem, Trắng/Kem ===== Giá TỐT NHẤT Hà Nội ===== - Trả Góp 80% giá trị XE - Giao xe toàn quốc - Nhận lên Body Trung Đông chính ... | Liên hệ: | Bảo Tín | Hà Đông Hà Nội | ĐT: 0926 239 999",bonbanh,2026-01-09
"Xe mới 2025   Ford Ranger XLS 2.0L 4x4 AT - 2025  721 Triệu   Hà Nội    Mã: 4879179   *Xe lắp ráp trong nước, màu đen, máy dầu 2.0 L, số tự động, 5 chỗ ...   - Khuyến mãi hấp dẫn
- Xe giao ngay, đủ mầu: trắng, đỏ cam, đen, nâu, bạc, xám, xanh
- Trả góp tối đa 85%
- Lãi suất ưu đãi chỉ từ 0.6%/ tháng, cố định trong 3 năm
- Làm ...",https://bonbanh.com/xe-ford-ranger-xls-2.0l-4x4-at-2025-4879179,721 Triệu,"Xe mới | 2025 | Ford Ranger XLS 2.0L 4x4 AT - 2025 | 721 Triệu | Hà Nội | Mã: 4879179 | *Xe lắp ráp trong nước, màu đen, máy dầu 2.0 L, số tự động, 5 chỗ ... | - Khuyến mãi hấp dẫn - Xe giao ngay, đủ mầu: trắng, đỏ cam, đen, nâu, bạc, xám, xanh - Trả góp tối đa 85% - Lãi suất ưu đãi chỉ từ 0.6%/ tháng, cố định trong 3 năm - Làm ... | Liên hệ: | Long Biên Ford | Số 3 Nguyễn Văn Linh - Long Biên Hà Nội | ĐT: 0915 856 859",bonbanh,2026-01-09
"Xe cũ 2020   Mitsubishi Xpander 1.5 AT - 2020  460 Triệu   Thanh Hóa    Mã: 6596912   *Xe nhập khẩu, màu trắng, máy xăng 1.5 L, số tự động, 7 chỗ , đã đi 80 km ...   ✓ #XE_CŨ -GIÁ TỐT - CHẤT LƯỢNG
✓ Giấy tờ , pháp lý đầy đủ
✓ Hỗ trợ sang tên nhanh chóng
✓ Test xe thoải mái Xem xe tại: P. Đông Sơn - Thanh Hoá Liên hệ ngay:",https://bonbanh.com/xe-mitsubishi-xpander-1.5-at-2020-6596912,460 Triệu,"Xe cũ | 2020 | Mitsubishi Xpander 1.5 AT - 2020 | 460 Triệu | Thanh Hóa | Mã: 6596912 | *Xe nhập khẩu, màu trắng, máy xăng 1.5 L, số tự động, 7 chỗ , đã đi 80 km ... | ✓ #XE_CŨ -GIÁ TỐT - CHẤT LƯỢNG ✓ Giấy tờ , pháp lý đầy đủ ✓ Hỗ trợ sang tên nhanh chóng ✓ Test xe thoải mái Xem xe tại: P. Đông Sơn - Thanh Hoá Liên hệ ngay: | Liên hệ: | Đông Sơn Auto | Đối diện nhà thi đấu Huyện Đông Sơn- Rừng Thông - Đông Sơn Thanh Hóa | ĐT: 0969 662 926",bonbanh,2026-01-09
"Xe cũ 2023   Toyota Veloz Cross Top 1.5 CVT - 2023  576 Triệu   TP HCM    Mã: 6595893   *Xe lắp ráp trong nước, màu bạc, máy xăng 1.5 L, số tự động, 7 chỗ , đã đi 21,000 km ...   Cần bán xe 7 chỗ tự động Toyota Veloz 1.5TOP 2023 odo 21.000km. Xe sử dụng gia đình 1 chủ không tai nạn, không ngập nước, bao check test thoải mái
- Có hỗ trợ trả góp
- Có nhận ...",https://bonbanh.com/xe-toyota-veloz-cross-top-1.5-cvt-2023-6595893,576 Triệu,"Xe cũ | 2023 | Toyota Veloz Cross Top 1.5 CVT - 2023 | 576 Triệu | TP HCM | Mã: 6595893 | *Xe lắp ráp trong nước, màu bạc, máy xăng 1.5 L, số tự động, 7 chỗ , đã đi 21,000 km ... | Cần bán xe 7 chỗ tự động Toyota Veloz 1.5TOP 2023 odo 21.000km. Xe sử dụng gia đình 1 chủ không tai nạn, không ngập nước, bao check test thoải mái - Có hỗ trợ trả góp - Có nhận ... | Liên hệ: | Tiger Auto | Số 8 Liên Khu 5-6, P. Bình Hưng Hòa B, Q. Bình Tân TP HCM | ĐT: 0939 955 399",bonbanh,2026-01-09
"Xe cũ 2016   Kia Morning Van 1.0 AT - 2016  190 Triệu   Hà Nội    Mã: 6570705   *Xe nhập khẩu, màu bạc, máy xăng 1.0 L, số tự động, 2 chỗ , đã đi 90,000 km ...   Kia moring Van SX 2016 STĐ
Xe 1 chủ sử dụng từ mới
Full đồ chơi, màn hình, cam, la răng
Odo 9 vạn, Mới xuất sắc zin 100%
Khảng định ko có con thứ 2 cùng đời
============ ...",https://bonbanh.com/xe-kia-morning-van-1.0-at-2016-6570705,190 Triệu,"Xe cũ | 2016 | Kia Morning Van 1.0 AT - 2016 | 190 Triệu | Hà Nội | Mã: 6570705 | *Xe nhập khẩu, màu bạc, máy xăng 1.0 L, số tự động, 2 chỗ , đã đi 90,000 km ... | Kia moring Van SX 2016 STĐ Xe 1 chủ sử dụng từ mới Full đồ chơi, màn hình, cam, la răng Odo 9 vạn, Mới xuất sắc zin 100% Khảng định ko có con thứ 2 cùng đời ============ ... | Liên hệ: | Auto Anh Tuấn | Số 1 Sa Đôi (Gần UBND P. Đại Mỗ), Nam Từ Liêm Hà Nội | ĐT: 0989 298 399",bonbanh,2026-01-09
"Xe cũ 2016   Mercedes Benz C class C250 Exclusive - 2016  618 Triệu   Hà Nội    Mã: 6521498   *Xe lắp ráp trong nước, màu đỏ, máy xăng 2.0 L, số tự động, 5 chỗ ...   Bán Mercedes C250 Exclusive 2016, đỏ nội thất đen, odo> 8,5 vạn miles đẹp xuất sắc không lỗi, trang bị full option: Cửa nóc, loa Burmester, nội thất vân gỗ, nước hoa, cốp điện…",https://bonbanh.com/xe-mercedes_benz-c_class-c250-exclusive-2016-6521498,618 Triệu,"Xe cũ | 2016 | Mercedes Benz C class C250 Exclusive - 2016 | 618 Triệu | Hà Nội | Mã: 6521498 | *Xe lắp ráp trong nước, màu đỏ, máy xăng 2.0 L, số tự động, 5 chỗ ... | Bán Mercedes C250 Exclusive 2016, đỏ nội thất đen, odo> 8,5 vạn miles đẹp xuất sắc không lỗi, trang bị full option: Cửa nóc, loa Burmester, nội thất vân gỗ, nước hoa, cốp điện… | Liên hệ: | Thành Nam Auto | 119 Lê Văn Lương, Nhân Chính, Thanh Xuân, Hà Nội | ĐT: 0905 716 686 - 0889 191 988",bonbanh,2026-01-09
